2708 16
375 5 1.2221798
375 6 0.2517314
375 7 1.053759
375 8 0.8438088
375 9 2.0660992
375 10 0.41533136
375 11 0.8386595
375 12 1.5021266
375 13 -0.08954927
375 14 0.04349479
375 15 0.33731416
376 0 0.96878344
376 1 1.6342314
376 2 0.6355709
376 3 0.3457116
376 4 0.49884617
376 5 0.49308962
376 6 0.5578658
376 7 0.77498573
376 8 0.43977028
376 9 1.441524
376 10 0.6539118
376 11 0.55407196
376 12 1.3693465
376 13 -0.08575605
376 14 0.5730801
376 15 0.8986524
377 0 0.782104
377 1 1.1549524
377 2 0.35895827
377 3 0.83574975
377 4 0.80857766
377 5 0.81094825
377 6 0.41219094
377 7 1.1993753
377 8 0.8210106
377 9 1.6478944
377 10 0.2515446
377 11 0.90986145
377 12 1.3068821
377 13 -0.10406923
377 14 0.38010067
377 15 1.1693139
378 0 1.1567193
378 1 1.3190063
378 2 0.8539779
378 3 0.79016435
378 4 0.7037939
378 5 0.9803761
378 6 0.34085163
378 7 1.1958895
378 8 0.9397658
378 9 1.695548
378 10 0.48995882
378 11 0.951179
378 12 1.0931168
378 13 -0.09276552
378 14 0.4825166
378 15 0.8326902
379 0 0.6024935
379 1 1.9164225
379 2 0.75945306
379 3 0.0787293
379 4 0.7431437
379 5 0.16740283
379 6 0.9094343
379 7 0.40375894
379 8 0.111005574
379 9 1.2694802
379 10 0.97144705
379 11 0.26109228
379 12 1.7478881
379 13 -0.07485762
379 14 0.79065454
379 15 0.6339062
380 0 1.2961847
380 1 1.33639
380 2 0.72380906
380 3 0.70573235
380 4 0.56131744
380 5 1.0268192
380 6 0.43071848
380 7 0.97292507
380 8 0.7205193
380 9 1.6554486
380 10 0.60091764
380 11 0.7294824
380 12 0.97870874
380 13 -0.09873022
380 14 0.6191123
380 15 1.2055268
381 0 0.8540962
381 1 1.2533875
381 2 0.72367704
381 3 0.74254656
381 4 0.7406745
381 5 0.9117193
381 6 0.17359611
381 7 1.3265241
381 8 0.940007
381 9 1.7123364
381 10 0.3518804
381 11 1.0915484
381 12 1.3261445
381 13 -0.08556043
381 14 0.3754844
381 15 0.68604034
382 0 0.8318454
382 1 1.4238291
382 2 0.6416832
382 3 0.7784853
382 4 0.66037834
382 5 0.67142737
382 6 0.37539738
382 7 0.9739752
382 8 0.510584
382 9 1.7087951
382 10 0.68271935
382 11 0.75105333
382 12 1.4403849
382 13 -0.085182644
382 14 0.47507626
382 15 0.5619446
383 0 0.49419588
383 1 1.1288197
383 2 0.2307694
383 3 0.77933073
383 4 0.4477435
383 5 0.4918972
383 6 0.60511875
383 7 1.3107378
383 8 0.438416
383 9 1.7638041
383 10 0.16115743
383 11 1.145427
383 12 1.3242912
383 13 -0.08239475
383 14 0.5038389
383 15 0.9408675
384 0 1.2127349
384 1 1.6466851
384 2 0.5662125
384 3 0.29592744
384 4 0.29248598
384 5 0.4787485
384 6 0.20010068
384 7 0.97161776
384 8 0.51230395
384 9 1.3935431
384 10 0.31529027
384 11 0.7745819
384 12 1.114508
384 13 -0.079403505
384 14 0.39935115
384 15 1.1598243
385 0 0.6117121
385 1 0.8909605
385 2 0.5072247
385 3 1.2509053
385 4 0.9130705
385 5 1.3788602
385 6 0.4448194
385 7 0.955505
385 8 1.0866789
385 9 1.8577421
385 10 0.3961757
385 11 0.78072095
385 12 1.3385693
385 13 -0.08893685
385 14 0.48982397
385 15 0.5619103
386 0 0.8728425
386 1 1.3824793
386 2 0.54047114
386 3 0.619545
386 4 0.44011894
386 5 0.50052166
386 6 0.7844981
386 7 0.82239634
386 8 0.38566467
386 9 1.7759373
386 10 0.6627381
386 11 0.65688336
386 12 1.119103
386 13 -0.0872336
386 14 0.6989682
386 15 0.9187284
387 0 0.86322385
387 1 1.4358243
387 2 0.5501554
387 3 0.69526595
387 4 0.43276244
387 5 0.7248672
387 6 0.44110963
387 7 1.0057799
387 8 0.60871595
387 9 1.7696469
387 10 0.5057044
387 11 0.7803396
387 12 1.0858113
387 13 -0.07928198
387 14 0.5799972
387 15 0.837798
388 0 0.9854423
388 1 1.549302
388 2 0.23541003
388 3 0.39259976
388 4 0.3187143
388 5 0.6096072
388 6 0.21583144
388 7 0.75023943
388 8 0.4664347
388 9 1.8743899
388 10 0.6811448
388 11 0.5894036
388 12 1.2255855
388 13 -0.08623429
388 14 0.1680269
388 15 0.6846943
389 0 1.4119824
389 1 1.8472496
389 2 0.98957884
389 3 0.1937866
389 4 0.5154455
389 5 0.36178136
389 6 0.6235031
389 7 0.81250125
389 8 0.28317034
389 9 1.1364677
389 10 0.62117094
389 11 0.61250556
389 12 1.2097299
389 13 -0.07590262
389 14 0.88321996
389 15 1.1808128
390 0 0.5141017
390 1 0.6610293
390 2 -0.22861859
390 3 0.7415254
390 4 0.16953416
390 5 0.038584262
390 6 1.0057365
390 7 1.4534948
390 8 0.7206406
390 9 1.6203792
390 10 -0.29853088
390 11 1.2843578
390 12 1.0167806
390 13 -0.10893595
390 14 0.7700116
390 15 1.7902772
391 0 1.3871744
391 1 0.8792361
391 2 0.88867736
391 3 1.0544705
391 4 1.036931
391 5 1.1564343
391 6 0.7789954
391 7 0.5812365
391 8 1.2106719
391 9 1.2876346
391 10 0.9039097
391 11 0.37053078
391 12 1.0121512
391 13 -0.07715647
391 14 0.6482525
391 15 1.3322561
392 0 0.55410755
392 1 2.0811694
392 2 0.87642896
392 3 0.18591654
392 4 1.0555733
392 5 0.15308473
392 6 0.97269475
392 7 0.52287716
392 8 0.22859073
392 9 1.1714514
392 10 0.89618635
392 11 0.28140527
392 12 1.8533096
392 13 -0.09547807
392 14 0.8787849
392 15 0.52561826
393 0 0.8303892
393 1 1.4128594
393 2 0.8285364
393 3 0.56692743
393 4 0.6948646
393 5 0.1562534
393 6 1.0139353
393 7 0.6240027
393 8 0.30589014
393 9 1.2988153
393 10 0.7899535
393 11 0.35084224
393 12 1.0844127
393 13 -0.074148744
393 14 0.9925896
393 15 0.9834788
394 0 0.5959734
394 1 1.2036233
394 2 0.24806966
394 3 0.8382277
394 4 0.7883592
394 5 0.94316304
394 6 0.35772765
394 7 0.9802372
394 8 0.7833011
394 9 1.857862
394 10 0.43976238
394 11 0.8294753
394 12 1.4051604
394 13 -0.08171886
394 14 0.282227
394 15 0.6643913
395 0 1.0423017
395 1 1.1481265
395 2 0.3003685
395 3 0.742249
395 4 0.35492063
395 5 0.47324905
395 6 0.5973254
395 7 1.292866
395 8 0.6619935
395 9 1.8064905
395 10 0.20308511
395 11 1.0018009
395 12 1.104232
395 13 -0.10000001
395 14 0.5803063
395 15 1.2382274
396 0 0.8559397
396 1 1.3179995
396 2 0.34805268
396 3 0.72235525
396 4 0.32230508
396 5 0.52223194
396 6 0.6566321
396 7 1.184802
396 8 0.42962041
396 9 1.8599497
396 10 0.3124312
396 11 0.97021055
396 12 1.0987846
396 13 -0.09527326
396 14 0.6387073
396 15 1.092329
397 0 0.9766551
397 1 1.443126
397 2 0.7600928
397 3 0.9377198
397 4 0.35686517
397 5 0.9234187
397 6 0.12968814
397 7 1.3793229
397 8 0.5774119
397 9 1.9815844
397 10 0.1721202
397 11 1.1057818
397 12 0.97970706
397 13 -0.086820096
397 14 0.51978385
397 15 0.75505096
398 0 1.3293463
398 1 2.013102
398 2 0.2787389
398 3 -0.10677421
398 4 0.38519427
398 5 0.4170991
398 6 0.00016516447
398 7 0.87294036
398 8 0.41911492
398 9 1.350208
398 10 0.5007429
398 11 0.6627122
398 12 1.8699994
398 13 -0.0670126
398 14 0.13441162
398 15 0.8334538
399 0 1.0778172
399 1 1.7189509
399 2 0.663344
399 3 0.34035063
399 4 0.40422383
399 5 0.2304435
399 6 0.43958932
399 7 1.120745
399 8 0.42986226
399 9 1.2585342
399 10 0.3006794
399 11 0.9569857
399 12 1.2845527
399 13 -0.06491082
399 14 0.6524695
399 15 1.2323042
400 0 0.4937832
400 1 1.6719048
400 2 0.606475
400 3 0.5366993
400 4 0.84432715
400 5 0.26437002
400 6 0.9638268
400 7 0.46183938
400 8 0.2495246
400 9 1.601636
400 10 0.9358382
400 11 0.22524074
400 12 1.4986328
400 13 -0.075429134
400 14 0.750366
400 15 0.61792386
401 0 1.4294925
401 1 1.8931124
401 2 0.968822
401 3 0.13400471
401 4 0.12678352
401 5 0.14777038
401 6 0.02606982
401 7 1.5061679
401 8 0.35478628
401 9 1.1823786
401 10 0.043610603
401 11 1.1678832
401 12 1.0514333
401 13 -0.092253305
401 14 0.81127834
401 15 1.372253
402 0 0.7003754
402 1 1.2243938
402 2 0.34786254
402 3 0.7913929
402 4 0.45115027
402 5 0.5663908
402 6 0.6083895
402 7 1.231958
402 8 0.4586965
402 9 1.8289244
402 10 0.28169817
402 11 1.0941188
402 12 1.2020843
402 13 -0.090748176
402 14 0.5885993
402 15 1.0559056
403 0 1.0041194
403 1 1.1321313
403 2 0.5363162
403 3 0.6154365
403 4 1.0041492
403 5 0.7588539
403 6 0.6356729
403 7 0.66334563
403 8 1.0177855
403 9 1.3659712
403 10 0.7255167
403 11 0.5742933
403 12 1.3408483
403 13 -0.06589502
403 14 0.3995914
403 15 1.3103094
404 0 0.8552074
404 1 1.9909523
404 2 0.71564627
404 3 0.11981636
404 4 0.8792333
404 5 0.49347782
404 6 0.5873864
404 7 0.5019231
404 8 0.5491832
404 9 1.3914434
404 10 0.9982409
404 11 0.38374835
404 12 1.8194366
404 13 -0.06630338
404 14 0.5107549
404 15 0.5598265
405 0 0.7671446
405 1 1.2122402
405 2 0.084842324
405 3 0.46874425
405 4 0.51598805
405 5 0.2203999
405 6 0.65773606
405 7 1.1127362
405 8 0.57721615
405 9 1.5760531
405 10 0.2339917
405 11 0.9149158
405 12 1.5402217
405 13 -0.0768117
405 14 0.3628471
405 15 1.347105
406 0 1.4885733
406 1 2.39325
406 2 1.3291619
406 3 0.15664893
406 4 0.00019013882
406 5 0.31062305
406 6 0.08026457
406 7 1.3433216
406 8 0.15150931
406 9 1.1863691
406 10 0.16198623
406 11 1.0988168
406 12 0.9054067
406 13 -0.018965453
406 14 0.8637291
406 15 1.1599853
407 0 0.95836955
407 1 1.3856417
407 2 0.41369554
407 3 0.6317171
407 4 0.66684115
407 5 0.7443003
407 6 0.59797233
407 7 0.98066753
407 8 0.74411005
407 9 1.5120231
407 10 0.44568256
407 11 0.80839264
407 12 1.229265
407 13 -0.079535864
407 14 0.46431473
407 15 1.0464789
408 0 0.94131887
408 1 1.3529207
408 2 -0.08640975
408 3 -0.011314034
408 4 0.92170197
408 5 0.07532358
408 6 0.019970566
408 7 1.1765487
408 8 1.0471148
408 9 1.1056305
408 10 0.09793696
408 11 1.0165606
408 12 2.0722332
408 13 -0.07268539
408 14 -0.07133967
408 15 1.416192
409 0 1.149496
409 1 1.5649059
409 2 0.688974
409 3 0.6301846
409 4 0.57009524
409 5 0.75881326
409 6 0.44334346
409 7 0.98079044
409 8 0.6559739
409 9 1.4248607
409 10 0.45560706
409 11 0.8287472
409 12 1.1524361
409 13 -0.07101192
409 14 0.62393206
409 15 0.98549026
410 0 0.6137295
410 1 1.8745352
410 2 0.5923283
410 3 0.075011015
410 4 0.8824657
410 5 -0.12121233
410 6 0.729578
410 7 0.7105175
410 8 0.3852999
410 9 1.1771259
410 10 0.5820708
410 11 0.5526609
410 12 1.7146578
410 13 -0.09506604
410 14 0.65620303
410 15 0.73627645
411 0 1.2131367
411 1 1.5273917
411 2 0.7770021
411 3 0.41628817
411 4 0.54230595
411 5 0.52069634
411 6 0.46167102
411 7 1.1134589
411 8 0.5676629
411 9 1.4983336
411 10 0.408236
411 11 0.8201689
411 12 1.2205371
411 13 -0.09244309
411 14 0.61718124
411 15 1.1565753
412 0 1.4765503
412 1 1.8280115
412 2 0.05183956
412 3 0.14901973
412 4 0.15026128
412 5 0.8305341
412 6 0.07935944
412 7 0.36756283
412 8 0.34105146
412 9 1.9416871
412 10 0.9909165
412 11 0.20800135
412 12 1.2606782
412 13 -0.0816474
412 14 0.017065436
412 15 0.83529896
413 0 0.8174695
413 1 1.3043703
413 2 0.12931314
413 3 0.2871919
413 4 0.7046187
413 5 0.05490437
413 6 0.61985064
413 7 0.9400029
413 8 0.6187896
413 9 1.3753668
413 10 0.3680771
413 11 0.73038185
413 12 1.2920389
413 13 -0.09189033
413 14 0.5277821
413 15 1.3138587
414 0 0.81163126
414 1 1.7781667
414 2 0.527966
414 3 0.38919204
414 4 0.5292717
414 5 0.41993153
414 6 0.44440126
414 7 0.71748316
414 8 0.3627097
414 9 1.6557384
414 10 0.62018776
414 11 0.4975673
414 12 1.5066147
414 13 -0.07539755
414 14 0.4308682
414 15 0.6972432
415 0 0.65935135
415 1 1.5208573
415 2 -0.05772853
415 3 -0.034184933
415 4 1.5610647
415 5 -0.013576597
415 6 0.59335303
415 7 0.7815957
415 8 1.1241364
415 9 0.8257949
415 10 0.27702457
415 11 1.0038918
415 12 2.6120014
415 13 -0.04771667
415 14 0.017844677
415 15 1.4505663
416 0 0.74840677
416 1 1.5485185
416 2 0.71859217
416 3 0.5497892
416 4 0.639398
416 5 0.337004
416 6 0.51739395
416 7 0.92951566
416 8 0.37748963
416 9 1.4192327
416 10 0.42854202
416 11 0.67442775
416 12 1.2109016
416 13 -0.06799388
416 14 0.69622636
416 15 0.8035643
417 0 1.1607872
417 1 1.6943961
417 2 0.6492107
417 3 0.48279458
417 4 0.48789632
417 5 0.5999653
417 6 0.12639871
417 7 1.2779137
417 8 0.583351
417 9 1.5661345
417 10 0.17024939
417 11 1.042504
417 12 1.1817594
417 13 -0.06857627
417 14 0.398654
417 15 0.8785526
418 0 0.87000614
418 1 1.1315337
418 2 0.25414544
418 3 0.9616961
418 4 0.02605334
418 5 0.15350795
418 6 0.76451635
418 7 1.2008188
418 8 0.14890265
418 9 1.8332963
418 10 0.09665555
418 11 1.0151331
418 12 0.76449096
418 13 -0.08257199
418 14 0.6268822
418 15 1.2949371
419 0 0.58750075
419 1 2.2428482
419 2 0.7574478
419 3 -0.16899693
419 4 0.70348096
419 5 0.13019201
419 6 0.34558028
419 7 0.6756876
419 8 0.5535434
419 9 0.974433
419 10 0.5476933
419 11 0.43613842
419 12 2.5129547
419 13 -0.08604513
419 14 0.37720463
419 15 0.6029705
420 0 0.75666404
420 1 1.1276584
420 2 0.29118624
420 3 0.6719841
420 4 0.6752218
420 5 0.5933897
420 6 0.35618353
420 7 1.3458478
420 8 0.8040122
420 9 1.7231195
420 10 0.23844774
420 11 1.1199932
420 12 1.268851
420 13 -0.10924849
420 14 0.30583993
420 15 0.8624955
421 0 1.1071029
421 1 1.1644694
421 2 0.3164223
421 3 0.913074
421 4 0.27654216
421 5 0.6784516
421 6 0.74090445
421 7 1.0462048
421 8 0.5081886
421 9 1.8560191
421 10 0.6160816
421 11 0.76067555
421 12 0.82643074
421 13 -0.0984892
421 14 0.71959144
421 15 1.019193
422 0 0.7095832
422 1 1.265665
422 2 0.20826615
422 3 0.99944687
422 4 0.23060873
422 5 0.8833804
422 6 0.37307167
422 7 1.4307895
422 8 0.51143855
422 9 2.1592882
422 10 0.096497715
422 11 1.2278199
422 12 1.1139522
422 13 -0.11358551
422 14 0.3967791
422 15 0.6928111
423 0 1.0538775
423 1 1.5117536
423 2 0.09787649
423 3 0.08033943
423 4 0.92700565
423 5 0.07359728
423 6 0.006853372
423 7 1.3181443
423 8 0.9775336
423 9 1.1495059
423 10 -0.008071184
423 11 1.1711853
423 12 2.0120664
423 13 -0.07602365
423 14 -0.03860092
423 15 1.3664978
424 0 0.840643
424 1 1.4057883
424 2 0.6960362
424 3 0.59873545
424 4 0.5616139
424 5 0.55762136
424 6 0.80957365
424 7 0.5723625
424 8 0.41230083
424 9 1.4507954
424 10 0.8016578
424 11 0.3957541
424 12 1.2894217
424 13 -0.05572698
424 14 0.6445826
424 15 0.7433796
425 0 0.8609908
425 1 1.324725
425 2 0.7407851
425 3 0.8845188
425 4 0.6971328
425 5 1.2134715
425 6 0.38438886
425 7 0.5574113
425 8 0.7810843
425 9 1.7580699
425 10 0.955395
425 11 0.40415937
425 12 1.1310037
425 13 -0.06323363
425 14 0.4162586
425 15 0.5890383
426 0 1.3028021
426 1 1.9358606
426 2 1.010401
426 3 0.28082803
426 4 0.37005153
426 5 0.3939295
426 6 0.16251735
426 7 1.256952
426 8 0.46904704
426 9 1.2758833
426 10 0.20966527
426 11 1.0554967
426 12 1.1236329
426 13 -0.065666854
426 14 0.69768715
426 15 1.1758099
427 0 1.099618
427 1 1.559229
427 2 0.66883075
427 3 0.40373284
427 4 0.3186316
427 5 0.43450493
427 6 0.50812584
427 7 0.76175904
427 8 0.31066242
427 9 1.4607003
427 10 0.59824944
427 11 0.57789505
427 12 1.1368569
427 13 -0.07939876
427 14 0.65282965
427 15 1.2679003
428 0 0.73724645
428 1 1.2586968
428 2 0.47727177
428 3 0.8368303
428 4 0.9291188
428 5 0.97735536
428 6 0.3554494
428 7 1.0583227
428 8 0.92675495
428 9 1.817223
428 10 0.6458769
428 11 0.8110255
428 12 1.2900501
428 13 -0.089049265
428 14 0.36258316
428 15 0.65252817
429 0 0.32734364
429 1 0.74678403
429 2 0.4661265
429 3 1.5086291
429 4 1.2238966
429 5 1.6244615
429 6 0.37021005
429 7 1.5202026
429 8 1.0246994
429 9 2.4238749
429 10 0.15285933
429 11 1.4152818
429 12 1.5919591
429 13 -0.10947591
429 14 0.34166196
429 15 0.2745005
430 0 0.6007658
430 1 1.1825963
430 2 0.41829967
430 3 0.8623365
430 4 0.7795739
430 5 0.69334143
430 6 0.29139918
430 7 1.2469106
430 8 0.93876296
430 9 1.7065738
430 10 0.14285469
430 11 0.94575965
430 12 1.4690943
430 13 -0.09040338
430 14 0.29389095
430 15 0.7068467
431 0 0.8341947
431 1 1.4793124
431 2 0.053476304
431 3 0.56334424
431 4 0.52663875
431 5 0.96353924
431 6 -0.15854141
431 7 1.2599272
431 8 0.68243045
431 9 1.9023333
431 10 0.12992263
431 11 1.052933
431 12 1.2672414
431 13 -0.086517006
431 14 0.06069213
431 15 0.6050527
432 0 0.8461467
432 1 1.4884717
432 2 0.41768754
432 3 0.6922849
432 4 0.5724013
432 5 0.7586191
432 6 0.548805
432 7 1.1001979
432 8 0.78116786
432 9 1.5564725
432 10 0.28421313
432 11 0.8647214
432 12 1.3399824
432 13 -0.10392749
432 14 0.37079406
432 15 1.030636
433 0 0.8725893
433 1 1.4370883
433 2 0.4405539
433 3 0.42928985
433 4 0.7370442
433 5 0.5409075
433 6 0.42111555
433 7 0.9411876
433 8 0.6681958
433 9 1.4934157
433 10 0.38441396
433 11 0.731344
433 12 1.4687756
433 13 -0.06775971
433 14 0.30055025
433 15 0.8269197
434 0 0.82082367
434 1 1.5926565
434 2 0.31935143
434 3 -0.3218425
434 4 1.0916984
434 5 -0.3343884
434 6 -0.07181603
434 7 1.2755744
434 8 0.84748805
434 9 0.7677702
434 10 -0.035345912
434 11 1.1878943
434 12 2.2608604
434 13 -0.047103774
434 14 0.07613489
434 15 1.6180013
435 0 0.63853776
435 1 1.1750276
435 2 0.11789085
435 3 0.64337647
435 4 0.37060708
435 5 0.11268839
435 6 0.71949244
435 7 1.2017123
435 8 0.35749227
435 9 1.6836395
435 10 0.12999433
435 11 1.0701542
435 12 1.2900856
435 13 -0.08892009
435 14 0.54496866
435 15 1.1668805
436 0 0.48035815
436 1 1.6500651
436 2 0.8949233
436 3 0.43978125
436 4 1.3061454
436 5 0.2827633
436 6 1.0508709
436 7 0.5636959
436 8 0.39862436
436 9 1.2135934
436 10 0.9173912
436 11 0.49352914
436 12 2.0643706
436 13 -0.081160836
436 14 0.7999599
436 15 0.87279075
437 0 1.0072553
437 1 1.5931313
437 2 0.19948354
437 3 0.27423415
437 4 0.7315578
437 5 0.8957654
437 6 -0.23097369
437 7 1.0117486
437 8 0.7627196
437 9 1.6620833
437 10 0.33405602
437 11 0.76260775
437 12 1.7940838
437 13 -0.073233604
437 14 -0.013086021
437 15 0.75412416
438 0 0.39407122
438 1 1.0143166
438 2 0.32398915
438 3 1.0150049
438 4 1.0858803
438 5 1.0877292
438 6 -0.054711044
438 7 1.2880023
438 8 0.95161897
438 9 2.0225172
438 10 0.19207253
438 11 1.1057618
438 12 1.9865323
438 13 -0.07486315
438 14 0.06760323
438 15 0.24553537
439 0 1.2220328
439 1 1.1159724
439 2 0.80253553
439 3 0.8075104
439 4 0.63619655
439 5 0.78966385
439 6 0.8281784
439 7 0.7214604
439 8 0.84095347
439 9 1.2845931
439 10 0.7160615
439 11 0.4472628
439 12 0.8118079
439 13 -0.08033788
439 14 0.7539934
439 15 1.2666667
440 0 0.90814555
440 1 1.4994339
440 2 0.1893687
440 3 0.016488135
440 4 0.9291323
440 5 0.30877662
440 6 0.100436956
440 7 1.0825554
440 8 0.8165555
440 9 1.1944019
440 10 0.18308176
440 11 0.9082272
440 12 1.8513501
440 13 -0.08284958
440 14 0.13463551
440 15 1.1103082
441 0 0.36331528
441 1 2.3231351
441 2 1.0119711
441 3 -0.034265727
441 4 1.2704792
441 5 0.044413716
441 6 0.9800048
441 7 0.4179522
441 8 0.061072856
441 9 1.2318709
441 10 1.0175554
441 11 0.22519618
441 12 2.399358
441 13 -0.093911916
441 14 0.8873701
441 15 0.34731922
442 0 0.6295157
442 1 1.3001038
442 2 0.5329787
442 3 1.2149713
442 4 0.8348321
442 5 1.0526145
442 6 0.37302142
442 7 1.4351492
442 8 0.798123
442 9 2.0131054
442 10 0.04193932
442 11 1.3052827
442 12 1.3723433
442 13 -0.106247485
442 14 0.38547593
442 15 0.59234464
443 0 0.5181446
443 1 0.9146433
443 2 0.023022413
443 3 0.7159544
443 4 0.7999444
443 5 0.7742772
443 6 0.347125
443 7 1.3877277
443 8 1.0580298
443 9 1.5213124
443 10 -0.024203777
443 11 1.1649456
443 12 1.5608041
443 13 -0.1012425
443 14 0.11751185
443 15 0.80113286
444 0 0.93353325
444 1 1.2584591
444 2 0.674628
444 3 1.0611308
444 4 0.84436107
444 5 0.7958534
444 6 0.34415343
444 7 0.83587617
444 8 0.77736557
444 9 1.7368135
444 10 0.64738566
444 11 0.7135646
444 12 1.325541
444 13 -0.09260954
444 14 0.4134429
444 15 0.64471674
445 0 0.24452794
445 1 0.9843236
445 2 -0.077435076
445 3 1.0141599
445 4 0.2716953
445 5 -0.011271775
445 6 0.7725703
445 7 1.5747315
445 8 0.25417548
445 9 2.102593
445 10 -0.024678499
445 11 1.3172014
445 12 1.0316577
445 13 -0.11188872
445 14 0.8042274
445 15 1.3498261
446 0 0.9853581
446 1 1.5761855
446 2 0.09069559
446 3 0.41125602
446 4 0.42491952
446 5 0.77748996
446 6 0.1852642
446 7 0.55502343
446 8 0.4439533
446 9 1.9732842
446 10 0.80457145
446 11 0.37821853
446 12 1.4264636
446 13 -0.07839429
446 14 0.088011265
446 15 0.570119
447 0 1.4473295
447 1 1.9740222
447 2 0.26389116
447 3 0.0062001348
447 4 0.27684233
447 5 0.9090112
447 6 0.10589826
447 7 0.39678252
447 8 0.42803258
447 9 1.8312402
447 10 1.0227203
447 11 0.19261703
447 12 1.4411969
447 13 -0.08321387
447 14 0.12066747
447 15 0.7868374
448 0 0.6123319
448 1 1.5762854
448 2 0.6801675
448 3 0.4413464
448 4 0.63592494
448 5 0.4375999
448 6 0.58635473
448 7 0.7662521
448 8 0.34461772
448 9 1.4709873
448 10 0.6584236
448 11 0.5678895
448 12 1.4141238
448 13 -0.07285445
448 14 0.5333969
448 15 0.629447
449 0 1.2811687
449 1 1.3505038
449 2 0.88391674
449 3 0.7478967
449 4 0.5232016
449 5 0.8969147
449 6 0.6503916
449 7 0.8287359
449 8 0.80728835
449 9 1.469649
449 10 0.6386143
449 11 0.58623284
449 12 0.82343745
449 13 -0.08412222
449 14 0.8034556
449 15 1.1367383
450 0 0.9165541
450 1 1.3031467
450 2 0.6056756
450 3 0.7233015
450 4 0.84928954
450 5 0.80036163
450 6 0.32632917
450 7 1.3188547
450 8 0.94361115
450 9 1.3820773
450 10 0.166195
450 11 1.036077
450 12 1.3681242
450 13 -0.09049122
450 14 0.42939314
450 15 0.83648956
451 0 0.70483464
451 1 1.9575552
451 2 0.5804737
451 3 0.08299315
451 4 0.82254976
451 5 0.032794207
451 6 0.7232008
451 7 0.6336361
451 8 0.25898138
451 9 1.2361925
451 10 0.741169
451 11 0.43350708
451 12 1.8679999
451 13 -0.07903767
451 14 0.64660025
451 15 0.6538441
452 0 1.2707658
452 1 1.8537889
452 2 0.7194655
452 3 0.22248772
452 4 0.118688405
452 5 0.3577011
452 6 0.08227083
452 7 1.1152658
452 8 0.3485937
452 9 1.378217
452 10 0.29988694
452 11 0.8992864
452 12 1.0514414
452 13 -0.06396357
452 14 0.5646869
452 15 1.1759648
453 0 0.7869209
453 1 1.2448703
453 2 0.4640728
453 3 0.81026375
453 4 0.26579446
453 5 0.36578545
453 6 0.6900115
453 7 1.425966
453 8 0.3286723
453 9 1.8109025
453 10 0.13057616
453 11 1.1700122
453 12 0.9603735
453 13 -0.095825
453 14 0.7970103
453 15 1.1244535
454 0 1.2878553
454 1 1.9193715
454 2 0.6365193
454 3 0.18507214
454 4 0.45487022
454 5 0.7196501
454 6 0.22314613
454 7 0.669521
454 8 0.46098223
454 9 1.5432117
454 10 0.77360046
454 11 0.49519837
454 12 1.5636172
454 13 -0.06279245
454 14 0.33441344
454 15 0.9527943
455 0 0.7266675
455 1 1.1448584
455 2 0.34955186
455 3 0.67695916
455 4 0.7617073
455 5 0.4071319
455 6 0.55735964
455 7 1.1835824
455 8 0.9849408
455 9 1.4142483
455 10 0.2413796
455 11 0.9361394
455 12 1.3147565
455 13 -0.08987239
455 14 0.48236752
455 15 1.2825974
456 0 0.9547624
456 1 1.2856936
456 2 0.09081417
456 3 0.40283963
456 4 0.95883787
456 5 0.4483701
456 6 0.12357676
456 7 1.1230187
456 8 1.0542617
456 9 1.3357522
456 10 0.12490621
456 11 1.0212793
456 12 1.898283
456 13 -0.064163215
456 14 0.044267207
456 15 1.1974282
457 0 0.7016733
457 1 1.0528618
457 2 0.2578829
457 3 0.9146433
457 4 0.32966164
457 5 0.31756458
457 6 0.9285438
457 7 1.2882624
457 8 0.41999844
457 9 1.8974984
457 10 0.28612262
457 11 1.0366232
457 12 1.2639931
457 13 -0.09313896
457 14 0.919304
457 15 1.0945557
458 0 0.6036585
458 1 2.3293223
458 2 1.1117828
458 3 -0.21914631
458 4 1.1786165
458 5 -0.10808995
458 6 0.9554516
458 7 0.22041088
458 8 -0.021051615
458 9 0.8616337
458 10 1.1688432
458 11 -7.688999e-06
458 12 1.991147
458 13 -0.08044794
458 14 0.89087594
458 15 0.61113715
459 0 1.2472538
459 1 1.8592169
459 2 0.77875245
459 3 0.28863358
459 4 0.27159783
459 5 0.3212716
459 6 0.4186787
459 7 1.148121
459 8 0.36951116
459 9 1.3971367
459 10 0.34679902
459 11 0.97580886
459 12 1.017187
459 13 -0.07541022
459 14 0.6498748
459 15 1.1895729
460 0 1.2037716
460 1 1.5069388
460 2 0.87342787
460 3 0.5568936
460 4 0.48174226
460 5 0.26421666
460 6 0.8058175
460 7 0.8341233
460 8 0.49033922
460 9 1.1940234
460 10 0.57959986
460 11 0.663151
460 12 1.0301318
460 13 -0.07971486
460 14 1.0240537
460 15 1.497937
461 0 0.7581041
461 1 1.6308396
461 2 0.7340687
461 3 0.48730308
461 4 0.60271275
461 5 0.58894575
461 6 0.6576769
461 7 0.721926
461 8 0.3232585
461 9 1.5104908
461 10 0.63743234
461 11 0.5561853
461 12 1.509391
461 13 -0.084662385
461 14 0.52850187
461 15 0.65388966
462 0 1.0030898
462 1 1.4226141
462 2 0.5343945
462 3 0.6481564
462 4 0.57781816
462 5 0.5603601
462 6 0.50668
462 7 0.9238338
462 8 0.8039279
