3327 16
530 5 0.091558844
530 6 0.1580132
530 7 0.7454984
530 8 1.457405
530 9 0.53554785
530 10 0.65095216
530 11 -0.08789629
530 12 1.2385291
530 13 0.19367261
530 14 0.34665704
530 15 1.0307131
531 0 0.60721385
531 1 0.5035965
531 2 0.5738586
531 3 1.7480724
531 4 0.6642115
531 5 0.59873676
531 6 0.63955235
531 7 0.66283
531 8 1.0677145
531 9 0.523772
531 10 0.5820487
531 11 -0.07308901
531 12 1.3141204
531 13 0.51761097
531 14 0.5927751
531 15 0.96483326
532 0 0.1713605
532 1 0.84056795
532 2 0.49378154
532 3 2.4471645
532 4 0.56583476
532 5 0.5391127
532 6 0.031268567
532 7 0.054127276
532 8 0.8044719
532 9 0.7602129
532 10 0.00772804
532 11 -0.03782589
532 12 0.9629075
532 13 0.7523816
532 14 0.9659827
532 15 0.38453525
533 0 0.7070027
533 1 0.33687344
533 2 0.2730226
533 3 1.7943735
533 4 0.4587819
533 5 0.21158087
533 6 0.5101706
533 7 0.49705613
533 8 1.3617519
533 9 0.5712081
533 10 0.49636504
533 11 -0.06868179
533 12 1.600719
533 13 0.51906705
533 14 0.74630713
533 15 0.9206179
534 0 0.6746223
534 1 0.5223549
534 2 0.7123829
534 3 1.4989531
534 4 0.7270067
534 5 0.62642926
534 6 0.61336666
534 7 0.63628054
534 8 1.2612784
534 9 0.7142706
534 10 0.53608125
534 11 -0.07588262
534 12 1.5353369
534 13 0.56150377
534 14 0.7230418
534 15 0.99717987
535 0 0.8047712
535 1 0.16364059
535 2 0.20658575
535 3 1.8761833
535 4 0.45056742
535 5 0.24642725
535 6 0.6696577
535 7 0.3739125
535 8 1.3480777
535 9 0.8147795
535 10 0.3649804
535 11 -0.05524991
535 12 1.8040941
535 13 0.6533408
535 14 0.79403687
535 15 0.6481455
536 0 0.49010435
536 1 0.38603154
536 2 0.21974292
536 3 2.0071638
536 4 0.4740204
536 5 0.24125963
536 6 0.44078633
536 7 0.5310009
536 8 1.2721789
536 9 0.5256991
536 10 0.43760127
536 11 -0.073803574
536 12 1.3022697
536 13 0.47111318
536 14 0.7492018
536 15 0.7885813
537 0 0.6715562
537 1 0.36307576
537 2 0.33475283
537 3 1.8869292
537 4 0.55464655
537 5 0.29602733
537 6 0.5440989
537 7 0.24046302
537 8 1.3743552
537 9 0.7688656
537 10 0.26228517
537 11 -0.051197886
537 12 1.5347487
537 13 0.6146901
537 14 0.86091465
537 15 0.7088022
538 0 0.3429333
538 1 0.86757284
538 2 0.7768954
538 3 1.4966743
538 4 0.46652335
538 5 0.84288406
538 6 0.66767365
538 7 0.8328464
538 8 1.4743583
538 9 0.21276024
538 10 0.7243644
538 11 -0.07974403
538 12 1.3141092
538 13 0.67330277
538 14 0.83217096
538 15 1.3278816
539 0 0.4794976
539 1 0.8454179
539 2 0.82319677
539 3 1.5530617
539 4 0.4073135
539 5 0.85332394
539 6 0.7625967
539 7 0.8155284
539 8 1.5272753
539 9 0.31253433
539 10 0.7324156
539 11 -0.07422583
539 12 1.3440546
539 13 0.79451346
539 14 0.77477133
539 15 1.0739466
540 0 1.0671384
540 1 0.33298227
540 2 0.9558264
540 3 1.8521069
540 4 0.9651319
540 5 0.964252
540 6 1.0299171
540 7 1.0922801
540 8 0.95254207
540 9 0.93294543
540 10 1.0326638
540 11 -0.11017674
540 12 1.1438063
540 13 0.79537034
540 14 0.4206782
540 15 0.7751804
541 0 1.4200208
541 1 0.2520084
541 2 0.96695507
541 3 1.0644479
541 4 1.7359586
541 5 0.68661493
541 6 0.4716242
541 7 0.65686727
541 8 1.4688895
541 9 1.1978742
541 10 0.52891624
541 11 -0.078136176
541 12 2.0738535
541 13 0.26154917
541 14 0.016759694
541 15 1.6558471
542 0 0.70056534
542 1 0.4436931
542 2 0.6097703
542 3 2.0967953
542 4 0.64249325
542 5 0.62670255
542 6 0.6554438
542 7 0.66209394
542 8 0.9339978
542 9 0.6531826
542 10 0.6205634
542 11 -0.07957586
542 12 1.2118838
542 13 0.69014776
542 14 0.6527681
542 15 0.54863584
543 0 0.57511806
543 1 0.49963966
543 2 0.40763372
543 3 2.0199146
543 4 0.7128094
543 5 0.4564145
543 6 0.4976664
543 7 0.5166942
543 8 1.1122136
543 9 0.6643054
543 10 0.46973914
543 11 -0.078853935
543 12 1.3064941
543 13 0.6329558
543 14 0.6744475
543 15 0.7088675
544 0 0.59628516
544 1 0.36136588
544 2 0.35589314
544 3 2.2593699
544 4 0.397145
544 5 0.397573
544 6 0.48471853
544 7 0.6173324
544 8 1.0465161
544 9 0.5867386
544 10 0.5427561
544 11 -0.06902146
544 12 1.1081368
544 13 0.588128
544 14 0.7475282
544 15 0.50719607
545 0 0.81539965
545 1 0.28571096
545 2 0.48395872
545 3 1.8481472
545 4 0.66788554
545 5 0.4584334
545 6 0.6572011
545 7 0.9913559
545 8 1.2221279
545 9 0.5417326
545 10 0.83570176
545 11 -0.085169934
545 12 1.3108145
545 13 0.39996672
545 14 0.4586302
545 15 0.95482594
546 0 0.39553663
546 1 0.6267805
546 2 0.56072026
546 3 1.5085185
546 4 0.6208421
546 5 0.45022422
546 6 0.49318776
546 7 0.55108917
546 8 1.3942697
546 9 0.41519594
546 10 0.3532949
546 11 -0.07996192
546 12 1.4749281
546 13 0.32735947
546 14 0.51056117
546 15 0.98239684
547 0 0.7654204
547 1 0.21648003
547 2 0.57504165
547 3 2.03745
547 4 0.70076954
547 5 0.62481487
547 6 0.7125524
547 7 1.0134989
547 8 0.8984044
547 9 0.5578932
547 10 0.85801625
547 11 -0.08909548
547 12 1.0962691
547 13 0.48809037
547 14 0.450131
547 15 0.66054463
548 0 0.46624625
548 1 0.4146285
548 2 0.23733847
548 3 2.0845873
548 4 0.5304307
548 5 0.21930492
548 6 0.17854345
548 7 0.6663735
548 8 1.2874979
548 9 0.35053504
548 10 0.5661458
548 11 -0.06298578
548 12 1.1913514
548 13 0.20594479
548 14 0.44337642
548 15 1.0291667
549 0 0.46104267
549 1 0.5465548
549 2 0.37393874
549 3 2.0268006
549 4 0.46106672
549 5 0.3745512
549 6 0.44515845
549 7 0.2664295
549 8 1.1654269
549 9 0.71028084
549 10 0.2310954
549 11 -0.063338265
549 12 1.3282536
549 13 0.7308767
549 14 0.9762666
549 15 0.49024355
550 0 1.0516293
550 1 0.23486707
550 2 0.7726735
550 3 2.0000503
550 4 0.9033352
550 5 0.74990475
550 6 0.73788524
550 7 0.9682843
550 8 0.7294861
550 9 0.8559511
550 10 0.8971503
550 11 -0.0755739
550 12 1.1085482
550 13 0.5368558
550 14 0.33888802
550 15 0.60631984
551 0 0.7229274
551 1 0.29476434
551 2 0.4189781
551 3 2.0057435
551 4 0.47690597
551 5 0.41267964
551 6 0.53845966
551 7 0.768104
551 8 1.066623
551 9 0.59292406
551 10 0.7339847
551 11 -0.07886177
551 12 1.2631633
551 13 0.49815425
551 14 0.5491713
551 15 0.6229976
552 0 0.99563205
552 1 0.11366475
552 2 0.7845985
552 3 2.0240297
552 4 0.6956512
552 5 0.8365023
552 6 0.9830915
552 7 0.9443263
552 8 0.8779932
552 9 0.74959826
552 10 0.9363841
552 11 -0.06747729
552 12 1.1105418
552 13 0.7864272
552 14 0.4214235
552 15 0.46917638
553 0 0.7736544
553 1 0.23063211
553 2 0.3173668
553 3 1.7700881
553 4 0.90374386
553 5 0.17998257
553 6 0.13328132
553 7 0.46241528
553 8 1.3362906
553 9 0.7035202
553 10 0.28338152
553 11 -0.060878817
553 12 1.7403804
553 13 0.07166296
553 14 0.30322638
553 15 1.1331174
554 0 0.34139866
554 1 0.6805543
554 2 0.60518646
554 3 2.1277213
554 4 0.30737406
554 5 0.6344022
554 6 0.7915104
554 7 0.63941354
554 8 1.2043648
554 9 0.41053805
554 10 0.5037189
554 11 -0.081463374
554 12 0.8864869
554 13 0.94672936
554 14 0.9930142
554 15 0.6147311
555 0 0.84991175
555 1 0.4469003
555 2 0.70821327
555 3 1.7845639
555 4 0.80426663
555 5 0.69944036
555 6 0.7002409
555 7 0.80461806
555 8 0.94530636
555 9 0.6887857
555 10 0.72083485
555 11 -0.07633707
555 12 1.3571503
555 13 0.5297276
555 14 0.5360952
555 15 0.7865993
556 0 0.5471668
556 1 0.69307834
556 2 0.7541988
556 3 1.6929944
556 4 0.6619739
556 5 0.7556116
556 6 0.51728934
556 7 0.6204246
556 8 1.2539
556 9 0.48696744
556 10 0.5249522
556 11 -0.073463425
556 12 1.3385082
556 13 0.5925164
556 14 0.6926085
556 15 0.98889005
557 0 0.20836544
557 1 0.83677894
557 2 0.6542602
557 3 2.222421
557 4 0.85417426
557 5 0.5628705
557 6 0.05305454
557 7 0.09400526
557 8 0.96947324
557 9 0.8982756
557 10 0.05403769
557 11 -0.043336615
557 12 1.2397885
557 13 0.5941703
557 14 0.83559674
557 15 0.65507984
558 0 0.9078711
558 1 0.14824909
558 2 0.070883095
558 3 1.7146419
558 4 0.21085063
558 5 0.063581586
558 6 0.9067906
558 7 0.30738246
558 8 1.5451313
558 9 0.78203857
558 10 0.34253362
558 11 -0.07350352
558 12 1.7561569
558 13 0.79382384
558 14 0.9243306
558 15 0.52292424
559 0 0.4639239
559 1 0.54076505
559 2 0.33151537
559 3 1.8651631
559 4 0.33694205
559 5 0.38434544
559 6 0.6111022
559 7 0.30296862
559 8 1.235111
559 9 0.6832944
559 10 0.2903422
559 11 -0.05597086
559 12 1.4257165
559 13 0.7759915
559 14 1.0431533
559 15 0.5187958
560 0 0.735425
560 1 0.57075965
560 2 0.689986
560 3 1.4784573
560 4 0.62637836
560 5 0.66719186
560 6 0.65746164
560 7 0.6846134
560 8 1.4688991
560 9 0.5626242
560 10 0.62296116
560 11 -0.07903727
560 12 1.4481816
560 13 0.56017846
560 14 0.79451096
560 15 1.1025226
561 0 0.81950366
561 1 0.26204604
561 2 0.27593243
561 3 1.6813593
561 4 0.91078746
561 5 0.19457948
561 6 0.2246893
561 7 0.5261643
561 8 1.427382
561 9 0.57098806
561 10 0.40077856
561 11 -0.076746404
561 12 1.6567318
561 13 0.13973399
561 14 0.25446483
561 15 1.2291961
562 0 1.0715206
562 1 -0.029156178
562 2 0.4804145
562 3 1.9266315
562 4 0.6947079
562 5 0.4793338
562 6 0.9212996
562 7 0.92835844
562 8 1.0955462
562 9 0.7124326
562 10 0.8582529
562 11 -0.08703626
562 12 1.4610076
562 13 0.47634014
562 14 0.3807485
562 15 0.8742224
563 0 0.94341695
563 1 0.16997945
563 2 0.6989092
563 3 1.815663
563 4 0.6843342
563 5 0.73471177
563 6 0.9646764
563 7 1.1020521
563 8 0.9258771
563 9 0.61617595
563 10 0.9833425
563 11 -0.08144311
563 12 1.2702805
563 13 0.45844668
563 14 0.3851884
563 15 0.68173945
564 0 0.96187496
564 1 0.3441554
564 2 0.81824386
564 3 1.6761026
564 4 1.18439
564 5 0.6728287
564 6 0.36056244
564 7 0.8110826
564 8 1.0567579
564 9 0.70631695
564 10 0.5658994
564 11 -0.070279606
564 12 1.5416687
564 13 0.17408215
564 14 0.21307525
564 15 1.2590139
565 0 0.29998842
565 1 0.3249943
565 2 0.41619033
565 3 2.2002826
565 4 0.4710183
565 5 0.3513148
565 6 0.18903425
565 7 0.7753974
565 8 1.2437549
565 9 0.365367
565 10 0.6762644
565 11 -0.08832635
565 12 0.953713
565 13 0.31982303
565 14 0.50742847
565 15 0.96131
566 0 0.7878573
566 1 0.39056444
566 2 0.59692824
566 3 1.8295155
566 4 0.831986
566 5 0.57315683
566 6 0.60991573
566 7 0.86328495
566 8 1.2549696
566 9 0.58644485
566 10 0.76982677
566 11 -0.089104645
566 12 1.433331
566 13 0.4380068
566 14 0.38552868
566 15 1.0183179
567 0 0.68211406
567 1 0.69245756
567 2 1.0392699
567 3 1.4409151
567 4 0.47177216
567 5 1.0249844
567 6 1.0298725
567 7 1.024732
567 8 1.6293596
567 9 0.39218515
567 10 0.99963474
567 11 -0.089206524
567 12 1.2370042
567 13 0.9224738
567 14 0.90403354
567 15 1.2551349
568 0 0.88829434
568 1 0.06265831
568 2 0.37574267
568 3 2.14866
568 4 0.45175552
568 5 0.32019424
568 6 0.49285954
568 7 1.0058708
568 8 1.2905205
568 9 0.5617688
568 10 0.8563647
568 11 -0.09187492
568 12 1.1276511
568 13 0.3759065
568 14 0.37577257
568 15 0.75262994
569 0 0.4254046
569 1 0.3416012
569 2 0.41895536
569 3 1.943091
569 4 0.446116
569 5 0.4134638
569 6 0.35915005
569 7 0.8936608
569 8 1.2708671
569 9 0.2809465
569 10 0.79114604
569 11 -0.091604404
569 12 1.0859152
569 13 0.2825685
569 14 0.3736924
569 15 1.0519389
570 0 0.40481776
570 1 0.2920281
570 2 0.27453527
570 3 1.999737
570 4 0.5016871
570 5 0.25028768
570 6 0.3442409
570 7 0.38257235
570 8 1.4548507
570 9 0.6892658
570 10 0.34516764
570 11 -0.069656365
570 12 1.3671039
570 13 0.5686577
570 14 0.79758203
570 15 0.84328866
571 0 0.65547734
571 1 0.3066986
571 2 0.6168777
571 3 1.9028567
571 4 0.8112564
571 5 0.6036722
571 6 0.56204396
571 7 0.7746676
571 8 1.1692041
571 9 0.6186119
571 10 0.6484487
571 11 -0.0838102
571 12 1.153065
571 13 0.44595557
571 14 0.4085728
571 15 1.0480072
572 0 0.43141598
572 1 0.28703958
572 2 0.089780554
572 3 2.087087
572 4 0.08564785
572 5 0.1279997
572 6 0.57031715
572 7 0.44256654
572 8 1.5201693
572 9 0.64210427
572 10 0.40944794
572 11 -0.06565372
572 12 1.4074886
572 13 0.7842689
572 14 1.1350036
572 15 0.4978724
573 0 0.50869215
573 1 0.33502728
573 2 0.34741756
573 3 1.953784
573 4 0.5074026
573 5 0.32003176
573 6 0.431284
573 7 0.8345434
573 8 1.2678728
573 9 0.3999359
573 10 0.73786473
573 11 -0.08237405
573 12 1.2091717
573 13 0.30007267
573 14 0.44375145
573 15 1.0050385
574 0 0.71024513
574 1 0.48680285
574 2 0.53430045
574 3 1.8730519
574 4 0.4958023
574 5 0.520338
574 6 0.6791369
574 7 0.6170356
574 8 1.2159202
574 9 0.6399428
574 10 0.60468084
574 11 -0.083314866
574 12 1.3523998
574 13 0.660033
574 14 0.7725009
574 15 0.79068685
575 0 0.5137032
575 1 0.30478346
575 2 0.2171039
575 3 2.0698395
575 4 0.2491062
575 5 0.2910275
575 6 0.53719234
575 7 0.7007391
575 8 1.2996694
575 9 0.3695451
575 10 0.62018096
575 11 -0.080848604
575 12 1.3005129
575 13 0.5075319
575 14 0.7674716
575 15 0.70336413
576 0 0.5401757
576 1 0.31508285
576 2 0.36406618
576 3 1.8776523
576 4 0.50705975
576 5 0.3225003
576 6 0.37922516
576 7 0.76441205
576 8 1.3658531
576 9 0.4051245
576 10 0.5914219
576 11 -0.07961801
576 12 1.3392752
576 13 0.27096564
576 14 0.4952398
576 15 1.0365597
577 0 0.58277696
577 1 0.3697601
577 2 0.5736223
577 3 2.1640086
577 4 0.664652
577 5 0.5670541
577 6 0.5049924
577 7 0.7313818
577 8 0.92913884
577 9 0.5576016
577 10 0.63481796
577 11 -0.07385903
577 12 0.96543205
577 13 0.5330537
577 14 0.47617862
577 15 0.6592298
578 0 0.53867555
578 1 0.89268804
578 2 0.71372753
578 3 1.586678
578 4 0.4756566
578 5 0.7405298
578 6 0.62183243
578 7 0.49187022
578 8 1.3999497
578 9 0.4842559
578 10 0.43948898
578 11 -0.06516527
578 12 1.4091203
578 13 0.766235
578 14 0.9424093
578 15 1.0435797
579 0 0.76819295
579 1 0.45390224
579 2 0.64596474
579 3 1.8569351
579 4 0.69206834
579 5 0.70587325
579 6 0.7228602
579 7 0.69205236
579 8 1.0381504
579 9 0.7036989
579 10 0.6225529
579 11 -0.077689886
579 12 1.369645
579 13 0.5754723
579 14 0.5981694
579 15 0.6699559
580 0 0.8854965
580 1 0.32750955
580 2 0.35709822
580 3 1.818201
580 4 0.43746847
580 5 0.39602256
580 6 0.8793612
580 7 0.3017934
580 8 1.2589817
580 9 0.89487284
580 10 0.39711252
580 11 -0.07435319
580 12 1.6872897
580 13 0.7887142
580 14 0.880986
580 15 0.4434273
581 0 0.6423996
581 1 0.46138114
581 2 0.4705034
581 3 1.7471011
581 4 0.50066704
581 5 0.348298
581 6 0.49014616
581 7 0.58084124
581 8 1.3993838
581 9 0.53021324
581 10 0.52615774
581 11 -0.079276934
581 12 1.4421039
581 13 0.46821767
581 14 0.6467939
581 15 0.99055016
582 0 2.608078
582 1 -0.38904944
582 2 2.2071743
582 3 2.3689737
582 4 2.3021245
582 5 2.0321312
582 6 2.1034837
582 7 2.5334723
582 8 0.3326823
582 9 1.8808976
582 10 2.5257726
582 11 -0.17419742
582 12 0.61788327
582 13 1.1861193
582 14 -0.5985973
582 15 0.76646507
583 0 0.7174493
583 1 0.35425797
583 2 0.34705174
583 3 1.6035864
583 4 0.38648137
583 5 0.32581314
583 6 0.7264594
583 7 0.6883416
583 8 1.6943438
583 9 0.63959396
583 10 0.62927026
583 11 -0.071231276
583 12 1.5807545
583 13 0.4970199
583 14 0.77068686
583 15 0.9820611
584 0 0.7582596
584 1 0.40045142
584 2 0.6665194
584 3 1.8642637
584 4 0.7242342
584 5 0.6683774
584 6 0.7388407
584 7 0.89330757
584 8 1.012728
584 9 0.6572921
584 10 0.7805331
584 11 -0.089346334
584 12 1.2268629
584 13 0.5410043
584 14 0.5362724
584 15 0.74871755
585 0 0.49255037
585 1 0.57852316
585 2 0.4114881
585 3 2.057339
585 4 0.6122229
585 5 0.39611793
585 6 0.39710808
585 7 0.34952587
585 8 1.1264534
585 9 0.72255284
585 10 0.2795474
585 11 -0.06603986
585 12 1.3802307
585 13 0.6404164
585 14 0.9093343
585 15 0.61032426
586 0 0.4802423
586 1 0.57498944
586 2 0.4563774
586 3 2.151371
586 4 0.5605864
586 5 0.4893058
586 6 0.35956806
586 7 0.48809975
586 8 1.1002022
586 9 0.6550846
586 10 0.43495348
586 11 -0.06858205
586 12 1.0903145
586 13 0.6177604
586 14 0.8605851
586 15 0.64344287
587 0 0.9765567
587 1 0.268048
587 2 0.7036041
587 3 1.7804798
587 4 0.9533706
587 5 0.64300966
587 6 0.70747787
587 7 0.79415125
587 8 0.96112716
587 9 0.7412835
587 10 0.6956476
587 11 -0.075434275
587 12 1.3785795
587 13 0.40402424
587 14 0.36219257
587 15 0.8287314
588 0 0.85330683
588 1 0.28110528
588 2 0.26262894
588 3 1.9925642
588 4 0.49255624
588 5 0.2632563
588 6 0.5296477
588 7 0.24744213
588 8 1.3282344
588 9 0.9102042
588 10 0.26275492
588 11 -0.0557516
588 12 1.6176679
588 13 0.6414143
588 14 0.7927611
588 15 0.5478347
589 0 0.7946912
589 1 0.1820026
589 2 -0.054892987
589 3 1.5876222
589 4 0.11493462
589 5 -0.026438683
589 6 0.83353794
589 7 0.24943727
589 8 1.646544
589 9 0.7582091
589 10 0.40066308
589 11 -0.0589591
589 12 1.793328
589 13 0.74947596
589 14 1.1142514
589 15 0.64723873
590 0 0.41082504
590 1 0.7501177
590 2 0.7436516
590 3 2.0453691
590 4 0.79088134
590 5 0.7916988
590 6 0.3541204
590 7 0.42372292
590 8 0.8398563
590 9 0.67913085
590 10 0.3782581
590 11 -0.06608221
590 12 1.1455226
590 13 0.6193948
590 14 0.73451513
590 15 0.66503876
591 0 0.9555073
591 1 0.13097858
591 2 0.12451702
591 3 1.6959542
591 4 0.2104424
591 5 0.13373265
591 6 0.9908347
591 7 0.28348005
591 8 1.5321078
591 9 0.8760396
591 10 0.36316973
591 11 -0.0843759
591 12 1.7667973
591 13 0.8738201
591 14 0.9659772
591 15 0.4883018
592 0 0.56029004
592 1 0.3931358
592 2 0.40254608
592 3 2.2887197
592 4 0.3301711
592 5 0.47117898
592 6 0.4441361
592 7 0.5870151
592 8 1.2721512
592 9 0.50005764
592 10 0.48167744
592 11 -0.07552416
592 12 1.3761566
592 13 0.47073236
592 14 0.6986111
592 15 0.77708805
593 0 0.5087796
593 1 0.42805707
593 2 0.5289934
593 3 2.0605288
593 4 0.5313886
593 5 0.47907585
593 6 0.39697802
593 7 0.89971393
593 8 1.1954293
593 9 0.35143206
593 10 0.7689998
593 11 -0.07788258
593 12 1.0060728
593 13 0.38988116
593 14 0.48538756
593 15 1.0070938
594 0 0.5364851
594 1 0.39146402
594 2 0.27704644
594 3 1.9465845
594 4 0.5140487
594 5 0.3010873
594 6 0.52968717
594 7 0.4319461
594 8 1.1773694
594 9 0.6164672
594 10 0.34956974
594 11 -0.064740695
594 12 1.2252371
594 13 0.6172714
594 14 0.6982327
594 15 0.53917867
595 0 0.43574542
595 1 0.4732876
595 2 0.43383875
595 3 1.9318887
595 4 0.34888968
595 5 0.42011225
595 6 0.5889724
595 7 0.6362805
595 8 1.3471694
595 9 0.48770502
595 10 0.588972
595 11 -0.081898585
595 12 1.1233789
595 13 0.6433668
595 14 0.836814
595 15 0.7552196
596 0 0.72455174
596 1 0.481278
596 2 0.6984134
596 3 1.710125
596 4 0.685752
596 5 0.6617559
596 6 0.6152097
596 7 0.7912204
596 8 1.1759982
596 9 0.5992405
596 10 0.6987037
596 11 -0.07638888
596 12 1.3155643
596 13 0.4987223
596 14 0.5081803
596 15 0.99546695
597 0 0.3321989
597 1 0.8434707
597 2 0.5815806
597 3 1.6189505
597 4 0.5299054
597 5 0.5371506
597 6 0.45392752
597 7 0.55169725
597 8 1.3057241
597 9 0.42925516
597 10 0.44642997
597 11 -0.06945142
597 12 1.3800718
597 13 0.5739033
597 14 0.7952206
597 15 1.0291204
598 0 0.60986125
598 1 0.43685305
598 2 0.39843422
598 3 1.8045759
598 4 0.46883228
598 5 0.33148357
598 6 0.45422286
598 7 0.61359817
598 8 1.2867569
598 9 0.5032301
598 10 0.49539542
598 11 -0.0790657
598 12 1.4332857
598 13 0.4051971
598 14 0.61714697
598 15 0.9170356
599 0 0.33907175
599 1 0.56532896
599 2 0.59809005
599 3 1.9891921
599 4 0.60998976
599 5 0.5400331
599 6 0.42772427
599 7 0.74131644
599 8 1.0695848
599 9 0.41573948
599 10 0.61342
599 11 -0.0884241
599 12 1.0908456
599 13 0.3721511
599 14 0.54145366
599 15 0.763166
600 0 0.37544686
600 1 0.2470531
600 2 0.29654238
600 3 2.2799962
600 4 0.33654732
600 5 0.29196417
600 6 0.29557312
600 7 0.8683516
600 8 1.2939496
600 9 0.33366194
600 10 0.76387537
600 11 -0.08204107
600 12 0.996451
600 13 0.31298557
600 14 0.53072155
600 15 0.8887616
601 0 0.828925
601 1 0.23109563
601 2 0.4614008
601 3 1.975119
601 4 0.72787845
601 5 0.5323715
601 6 0.52323365
601 7 0.45551053
601 8 1.0337483
601 9 0.8829547
601 10 0.37369365
601 11 -0.063808456
601 12 1.4155458
601 13 0.665805
601 14 0.64448756
601 15 0.62361544
602 0 0.4111504
602 1 0.7344748
602 2 0.6969209
602 3 1.5275903
602 4 0.51510954
602 5 0.720669
602 6 0.58174807
602 7 0.65407574
602 8 1.2814555
602 9 0.46743703
602 10 0.5827733
602 11 -0.07641489
602 12 1.2902746
602 13 0.60395074
602 14 0.8870178
602 15 0.9677942
603 0 0.21876553
603 1 0.39588216
603 2 0.28616774
603 3 2.4624863
603 4 0.26961732
603 5 0.36506203
603 6 0.17435324
603 7 0.71966064
603 8 1.2465125
603 9 0.37040532
603 10 0.6714814
603 11 -0.08338247
603 12 0.9179487
603 13 0.38691944
603 14 0.5898685
603 15 0.80436534
604 0 0.72209466
604 1 0.43221748
604 2 0.37174055
604 3 1.9669124
604 4 0.6248671
604 5 0.33651257
604 6 0.40212584
604 7 0.40111056
604 8 1.2163026
604 9 0.6849344
604 10 0.40229896
604 11 -0.07244651
604 12 1.3415778
604 13 0.46079442
604 14 0.51082504
604 15 0.765691
605 0 0.9374617
605 1 0.27031225
605 2 0.5862931
605 3 2.012401
605 4 0.8554066
605 5 0.53277135
605 6 0.5719462
605 7 0.78249735
605 8 1.0537798
605 9 0.74600947
605 10 0.7017342
605 11 -0.06956247
605 12 1.3339478
605 13 0.3982515
605 14 0.4214149
605 15 0.78902924
606 0 0.90459704
606 1 0.25739485
606 2 0.10115717
606 3 1.5409634
606 4 0.26413307
606 5 0.13725404
606 6 0.8739918
606 7 0.37446052
606 8 1.4303273
606 9 0.77685535
606 10 0.38718605
606 11 -0.04316267
606 12 1.8238504
606 13 0.78639054
606 14 0.9277768
606 15 0.55738974
607 0 0.4279076
607 1 0.56037104
607 2 0.5115012
607 3 2.092537
607 4 0.6857846
607 5 0.51768696
607 6 0.37401837
607 7 0.5491799
607 8 0.9849292
607 9 0.5607883
607 10 0.47468764
607 11 -0.07173073
607 12 1.2014266
607 13 0.56535393
607 14 0.7509625
607 15 0.67477804
608 0 0.45712215
608 1 0.032455593
608 2 0.055325687
608 3 2.3495092
608 4 0.15644807
608 5 0.03583011
608 6 0.32738006
608 7 0.71116364
608 8 1.4989983
608 9 0.28856176
608 10 0.7366057
608 11 -0.08883564
608 12 1.0660815
608 13 0.30556545
608 14 0.5015481
608 15 0.7807581
609 0 0.272551
609 1 0.66032135
609 2 0.56961644
609 3 1.9441909
609 4 0.3501087
609 5 0.57901835
609 6 0.46349558
609 7 0.7140086
609 8 1.3076485
609 9 0.35612416
609 10 0.66419584
609 11 -0.08269478
609 12 1.030598
609 13 0.5947154
609 14 0.8269173
609 15 0.9978837
610 0 1.1046532
610 1 0.19203438
610 2 0.63771534
610 3 1.6792793
610 4 0.7837559
610 5 0.6325724
610 6 0.7972232
610 7 0.92979795
610 8 1.1240854
610 9 0.75855696
610 10 0.8670151
610 11 -0.09474844
610 12 1.4422065
610 13 0.57902694
610 14 0.35654357
610 15 0.78339297
611 0 0.5731874
611 1 0.17340721
611 2 0.15086895
611 3 2.2508085
611 4 0.15229356
611 5 0.20882563
611 6 0.44441533
611 7 0.86089087
611 8 1.3267071
611 9 0.3662665
611 10 0.76065266
611 11 -0.07965869
611 12 1.0819174
611 13 0.37104693
611 14 0.5264192
611 15 0.753286
612 0 0.19349909
612 1 0.6915524
612 2 0.6288459
612 3 1.7919841
612 4 0.36566064
612 5 0.60749114
612 6 0.38279313
612 7 0.5439413
612 8 1.3205402
612 9 0.4461532
612 10 0.4477926
612 11 -0.073094524
612 12 1.0858192
612 13 0.70078635
612 14 0.96732336
612 15 0.8535879
613 0 0.40710187
613 1 0.8071137
613 2 0.8124992
613 3 1.5813521
613 4 0.47518253
613 5 0.75065506
613 6 0.6277859
613 7 0.7082583
613 8 1.3681037
613 9 0.30427748
613 10 0.6447067
613 11 -0.07787752
613 12 1.4280026
613 13 0.6330343
613 14 0.86873394
613 15 1.2334665
614 0 0.628095
614 1 0.5459384
614 2 0.59066373
614 3 1.711609
614 4 0.3838855
614 5 0.63174623
614 6 0.77218497
614 7 0.64565
614 8 1.3049357
614 9 0.72839105
614 10 0.6470707
614 11 -0.07233402
614 12 1.3929155
614 13 0.82789963
614 14 0.8102575
614 15 0.8397362
615 0 0.6474697
615 1 0.4176941
615 2 0.60614634
615 3 1.8713133
615 4 0.58258975
615 5 0.58113253
615 6 0.55494434
615 7 0.78236735
615 8 1.1650815
615 9 0.5018573
615 10 0.6973696
615 11 -0.093007326
615 12 1.1982696
615 13 0.48368254
615 14 0.5940779
615 15 0.82435477
616 0 0.08232865
616 1 0.8738694
616 2 0.6569446
616 3 2.3904366
616 4 0.7613957
616 5 0.6769694
616 6 0.019892514
616 7 0.13785556
616 8 0.9764772
616 9 0.77372825
616 10 0.08736485
616 11 -0.057123866
616 12 1.0136995
616 13 0.75206715
616 14 1.0442594
616 15 0.56785536
617 0 0.49168107
617 1 0.75642943
617 2 0.7486192
617 3 1.8509686
617 4 0.6141546
617 5 0.7720159
617 6 0.4658895
617 7 0.5671558
617 8 1.1258478
617 9 0.69345117
