2708 16
411 15 0.67166126
412 0 1.0784028
412 1 0.8886351
412 2 1.1607091
412 3 0.13638732
412 4 -0.06249103
412 5 0.26523536
412 6 0.34207436
412 7 0.13971227
412 8 1.4554996
412 9 0.37947497
412 10 1.5403703
412 11 1.5388222
412 12 0.047558904
412 13 0.038414657
412 14 1.0176307
412 15 0.1508075
413 0 0.48800474
413 1 0.7897877
413 2 0.9815483
413 3 0.41550177
413 4 -0.05619727
413 5 0.49519908
413 6 0.71268857
413 7 0.9717372
413 8 0.831467
413 9 0.96664584
413 10 1.0620348
413 11 1.1187149
413 12 0.66274756
413 13 0.6638648
413 14 0.9380213
413 15 0.6704745
414 0 0.90696836
414 1 0.69061834
414 2 0.8582414
414 3 0.4579022
414 4 -0.061996378
414 5 0.56414074
414 6 0.47587723
414 7 0.5612135
414 8 0.8602923
414 9 0.46799186
414 10 1.371931
414 11 1.0488484
414 12 0.6188388
414 13 0.5776559
414 14 0.89632726
414 15 0.6501599
415 0 0.67324144
415 1 1.2634898
415 2 1.2050272
415 3 -0.12407434
415 4 -0.08413984
415 5 -0.037819207
415 6 1.096154
415 7 0.3572209
415 8 0.38219038
415 9 1.2303602
415 10 1.2044312
415 11 1.6569067
415 12 1.1577225
415 13 1.3024011
415 14 1.6735287
415 15 1.2437754
416 0 0.8377817
416 1 0.53902143
416 2 0.51759416
416 3 0.78630084
416 4 -0.054504354
416 5 0.98145455
416 6 0.66489005
416 7 0.8037731
416 8 0.8049247
416 9 0.5045653
416 10 1.1585531
416 11 0.5435462
416 12 0.67081237
416 13 0.8199952
416 14 0.57380605
416 15 0.6550929
417 0 0.6213933
417 1 0.79518414
417 2 0.66754395
417 3 1.1068594
417 4 -0.08632863
417 5 1.0064652
417 6 0.77656233
417 7 0.72279155
417 8 1.0008183
417 9 0.71920156
417 10 0.97783667
417 11 1.1487467
417 12 0.6881151
417 13 0.40622127
417 14 0.86383486
417 15 0.66134393
418 0 0.8950411
418 1 0.43836945
418 2 1.1128933
418 3 1.0108085
418 4 -0.0735735
418 5 0.89083093
418 6 0.95310044
418 7 1.2421491
418 8 1.5465444
418 9 0.95710063
418 10 0.655444
418 11 1.0061369
418 12 -0.00340724
418 13 0.7241435
418 14 0.43708983
418 15 -0.047623634
419 0 0.8231175
419 1 0.70803
419 2 0.60212755
419 3 0.09308335
419 4 -0.06692651
419 5 -0.15256894
419 6 0.75488806
419 7 0.0881775
419 8 0.4455157
419 9 0.32227072
419 10 1.4151738
419 11 1.3770068
419 12 0.96256334
419 13 1.1699224
419 14 1.5925381
419 15 1.091371
420 0 0.7333574
420 1 1.0301154
420 2 0.8704374
420 3 0.9207969
420 4 -0.08991203
420 5 0.9974053
420 6 1.0287627
420 7 0.6524435
420 8 0.8538492
420 9 1.029739
420 10 0.67838085
420 11 0.9163751
420 12 0.68240607
420 13 0.56100035
420 14 0.6094671
420 15 0.63790244
421 0 0.84135413
421 1 0.75348896
421 2 0.9768038
421 3 0.91236734
421 4 -0.08377756
421 5 0.71402305
421 6 0.58432823
421 7 1.0398294
421 8 1.3428974
421 9 0.869564
421 10 1.228616
421 11 0.70138395
421 12 0.10627696
421 13 0.40626487
421 14 0.3511064
421 15 0.098633945
422 0 1.1075034
422 1 0.78887576
422 2 0.9797442
422 3 1.2605442
422 4 -0.10495046
422 5 1.2467326
422 6 1.0608313
422 7 0.7227994
422 8 1.0334579
422 9 0.98654664
422 10 0.5740093
422 11 0.7419929
422 12 0.6151537
422 13 0.4110328
422 14 0.42257336
422 15 0.54479146
423 0 0.24488598
423 1 1.1532425
423 2 1.0032482
423 3 0.39168262
423 4 -0.08292586
423 5 0.17985636
423 6 1.2673681
423 7 0.62577176
423 8 0.63401395
423 9 0.9893607
423 10 0.64054716
423 11 1.6158892
423 12 0.71485597
423 13 0.8548558
423 14 1.2605834
423 15 0.73308253
424 0 0.8175807
424 1 0.5635238
424 2 0.6237398
424 3 0.49420634
424 4 -0.05396355
424 5 0.8681818
424 6 0.24480064
424 7 0.71450585
424 8 0.86620474
424 9 0.6046595
424 10 1.5913067
424 11 0.5076331
424 12 0.57170135
424 13 0.54208624
424 14 0.44575053
424 15 0.58840156
425 0 0.9715926
425 1 1.254243
425 2 0.75343287
425 3 0.46843287
425 4 -0.07125193
425 5 1.0094535
425 6 0.17054307
425 7 0.33686182
425 8 0.86578745
425 9 0.91393363
425 10 1.4373572
425 11 0.383127
425 12 0.6886978
425 13 0.124527246
425 14 0.2377589
425 15 0.64654994
426 0 0.34426308
426 1 0.57022965
426 2 0.34097442
426 3 1.0080292
426 4 -0.09065838
426 5 1.0791466
426 6 0.42665613
426 7 1.0289699
426 8 0.99422234
426 9 0.44346827
426 10 1.246345
426 11 1.4475949
426 12 0.6888935
426 13 0.36672106
426 14 1.213456
426 15 0.6357198
427 0 0.6042286
427 1 0.6145733
427 2 0.65939283
427 3 0.53431666
427 4 -0.05992315
427 5 0.7353491
427 6 0.41790205
427 7 0.85424435
427 8 1.184629
427 9 0.6747772
427 10 1.3551449
427 11 1.0927552
427 12 0.3430766
427 13 0.5386546
427 14 0.8153956
427 15 0.37115002
428 0 0.82922274
428 1 1.1716927
428 2 0.75820446
428 3 0.61043125
428 4 -0.08132153
428 5 1.1218234
428 6 0.50468135
428 7 0.4627726
428 8 0.58698505
428 9 1.0091348
428 10 0.95934105
428 11 0.48087013
428 12 0.82229507
428 13 0.16695781
428 14 0.37071767
428 15 0.87166584
429 0 1.4983635
429 1 1.3978447
429 2 1.3488461
429 3 1.5325923
429 4 -0.13289183
429 5 1.6642109
429 6 1.1576113
429 7 0.31728107
429 8 0.54543
429 9 1.4366386
429 10 0.53808427
429 11 0.5347006
429 12 1.3580753
429 13 0.6529779
429 14 0.26819193
429 15 1.3138077
430 0 0.6777613
430 1 1.1114204
430 2 0.6991983
430 3 0.80113363
430 4 -0.077476665
430 5 0.98462164
430 6 0.87508845
430 7 0.7052047
430 8 0.7087982
430 9 1.169553
430 10 0.75010854
430 11 0.62095237
430 12 0.76430154
430 13 0.6588335
430 14 0.4793367
430 15 0.7894594
431 0 0.7884457
431 1 1.0388765
431 2 1.0171838
431 3 0.7279141
431 4 -0.08937488
431 5 0.8875382
431 6 0.8384954
431 7 0.269334
431 8 0.851923
431 9 0.82922214
431 10 0.8417034
431 11 1.029074
431 12 0.7376262
431 13 0.16897182
431 14 0.7602577
431 15 0.66941285
432 0 0.73918456
432 1 1.0443417
432 2 0.9169037
432 3 0.96195936
432 4 -0.09156667
432 5 0.9897423
432 6 0.70173335
432 7 0.9336687
432 8 0.94229907
432 9 0.78406924
432 10 0.99214786
432 11 1.1182764
432 12 0.65369606
432 13 0.6393553
432 14 0.77148336
432 15 0.66667676
433 0 0.67803967
433 1 0.88522017
433 2 0.6684945
433 3 0.6390014
433 4 -0.06548307
433 5 0.80996794
433 6 0.59435064
433 7 0.6031256
433 8 0.7112046
433 9 0.7592442
433 10 1.0679913
433 11 0.96556896
433 12 0.731666
433 13 0.44451374
433 14 0.7835182
433 15 0.7440436
434 0 -0.13293439
434 1 0.95322347
434 2 0.73296803
434 3 0.26902425
434 4 -0.083264895
434 5 -0.09243184
434 6 1.2962074
434 7 0.7273284
434 8 0.35282946
434 9 0.9305393
434 10 0.7756368
434 11 1.662636
434 12 1.0646642
434 13 1.1331491
434 14 1.5609628
434 15 1.1160984
435 0 0.82582015
435 1 0.51727843
435 2 1.0338964
435 3 0.82024527
435 4 -0.07688664
435 5 0.75567377
435 6 1.0532906
435 7 0.9355901
435 8 0.9847733
435 9 0.8870942
435 10 0.7412553
435 11 1.0196652
435 12 0.4493289
435 13 0.911428
435 14 0.6785808
435 15 0.45972705
436 0 1.3148705
436 1 0.6863155
436 2 0.94948494
436 3 0.34831578
436 4 -0.089833565
436 5 0.4435003
436 6 0.23748884
436 7 0.57869846
436 8 0.6170309
436 9 0.67233217
436 10 1.8465307
436 11 0.8262314
436 12 1.0685673
436 13 1.2286779
436 14 1.086743
436 15 1.1087822
437 0 0.9469788
437 1 1.249814
437 2 1.1814699
437 3 0.58613116
437 4 -0.09559563
437 5 0.68869895
437 6 0.7409367
437 7 0.21019635
437 8 0.7471182
437 9 0.7669178
437 10 1.2241073
437 11 1.2863489
437 12 0.73724675
437 13 0.37209007
437 14 0.9940882
437 15 0.7666172
438 0 1.1989455
438 1 1.3398671
438 2 1.2137359
438 3 1.18039
438 4 -0.09341916
438 5 1.0798324
438 6 0.958576
438 7 0.062033594
438 8 0.17005849
438 9 1.1369951
438 10 0.7794725
438 11 0.61462295
438 12 1.3969519
438 13 0.6173683
438 14 0.31169534
438 15 1.3477831
439 0 0.5101893
439 1 1.0110021
439 2 0.4086209
439 3 0.32552055
439 4 -0.044055138
439 5 1.144659
439 6 0.2506134
439 7 1.1704005
439 8 1.1992157
439 9 1.0588882
439 10 1.4630101
439 11 0.46755314
439 12 0.3279056
439 13 0.26435933
439 14 0.39888608
439 15 0.32386127
440 0 0.46866953
440 1 1.0134091
440 2 0.84139526
440 3 0.2805284
440 4 -0.059765764
440 5 0.37672633
440 6 0.9484051
440 7 0.5540118
440 8 0.6041608
440 9 0.9004605
440 10 0.8734733
440 11 1.4665214
440 12 0.86629534
440 13 0.7181184
440 14 1.2678246
440 15 0.9128076
441 0 1.5661707
441 1 0.27291182
441 2 0.7762163
441 3 0.17116478
441 4 -0.06671447
441 5 0.1333682
441 6 0.0142145455
441 7 0.12951016
441 8 0.34093317
441 9 0.12018964
441 10 1.999125
441 11 0.9183285
441 12 1.3709362
441 13 1.3985447
441 14 1.4125383
441 15 1.40682
442 0 1.019669
442 1 0.9883764
442 2 0.77475226
442 3 1.2946079
442 4 -0.114367396
442 5 1.401568
442 6 1.0829707
442 7 0.64807886
442 8 0.69847953
442 9 1.0218819
442 10 0.728985
442 11 0.5990095
442 12 1.0460474
442 13 0.55306196
442 14 0.37104407
442 15 0.99317485
443 0 0.7021134
443 1 1.2755845
443 2 1.1536419
443 3 0.80610406
443 4 -0.10324729
443 5 0.95932007
443 6 1.0084344
443 7 0.53308123
443 8 0.6445855
443 9 1.2446969
443 10 0.74344015
443 11 0.9982737
443 12 0.7245476
443 13 0.68679637
443 14 0.56005675
443 15 0.7206167
444 0 1.0489959
444 1 1.2478077
444 2 0.73733383
444 3 0.60319567
444 4 -0.085391685
444 5 0.93844044
444 6 0.49829206
444 7 0.47833532
444 8 0.7610999
444 9 0.98270684
444 10 1.1802322
444 11 0.66285825
444 12 0.7312828
444 13 0.24635607
444 14 0.48099047
444 15 0.73256123
445 0 1.0314233
445 1 0.32661197
445 2 1.1973035
445 3 1.1676618
445 4 -0.08277263
445 5 1.115255
445 6 1.3137728
445 7 1.425627
445 8 1.1668054
445 9 1.2320962
445 10 0.46034354
445 11 0.6578886
445 12 0.36019975
445 13 1.0659281
445 14 0.35608712
445 15 0.44797733
446 0 1.1874019
446 1 1.0169644
446 2 1.2002299
446 3 0.32213512
446 4 -0.06820304
446 5 0.35097086
446 6 0.42073378
446 7 0.0200876
446 8 1.0570146
446 9 0.5041827
446 10 1.1028773
446 11 1.2436936
446 12 0.4806485
446 13 0.17172876
446 14 0.88224626
446 15 0.47734016
447 0 1.0943389
447 1 0.9500686
447 2 1.123642
447 3 0.09410083
447 4 -0.07709402
447 5 0.22729856
447 6 0.2624938
447 7 0.08467668
447 8 1.3754712
447 9 0.34709004
447 10 1.6434668
447 11 1.6362429
447 12 0.17798331
447 13 0.04839906
447 14 1.2302103
447 15 0.27950007
448 0 0.95636845
448 1 0.6778148
448 2 0.79172593
448 3 0.49916637
448 4 -0.07213646
448 5 0.6169934
448 6 0.31131175
448 7 0.334543
448 8 0.76730263
448 9 0.5405458
448 10 1.3110938
448 11 0.8909424
448 12 0.68563306
448 13 0.45774996
448 14 0.71862113
448 15 0.6623352
449 0 0.5287662
449 1 1.1220183
449 2 0.5585854
449 3 0.4941678
449 4 -0.061136905
449 5 1.2153074
449 6 0.2469339
449 7 0.9785016
449 8 1.0022004
449 9 1.0294893
449 10 1.4886937
449 11 0.7042587
449 12 0.52543753
449 13 0.15659927
449 14 0.4585321
449 15 0.5111397
450 0 0.40206426
450 1 1.1901164
450 2 0.54192424
450 3 0.7997904
450 4 -0.10229508
450 5 1.0025648
450 6 0.7674821
450 7 0.65394914
450 8 0.732545
450 9 1.0105512
450 10 0.9625984
450 11 0.90552217
450 12 0.7918724
450 13 0.5012136
450 14 0.6745939
450 15 0.7982318
451 0 1.0515323
451 1 0.40485287
451 2 0.74960685
451 3 0.289061
451 4 -0.0642596
451 5 0.3427107
451 6 0.28929335
451 7 0.4599582
451 8 0.5994039
451 9 0.3553993
451 10 1.5626082
451 11 0.96029043
451 12 0.8790594
451 13 1.0124727
451 14 1.1609514
451 15 0.8897402
452 0 0.43676186
452 1 0.4523728
452 2 0.5305137
452 3 0.70971745
452 4 -0.08357455
452 5 0.81088287
452 6 0.42626852
452 7 1.0204368
452 8 1.2025809
452 9 0.41560292
452 10 1.2733973
452 11 1.4082211
452 12 0.41018254
452 13 0.3002304
452 14 1.1587915
452 15 0.39018485
453 0 0.7725856
453 1 0.40956897
453 2 0.8226944
453 3 1.1391215
453 4 -0.09098732
453 5 1.0735167
453 6 0.9094666
453 7 1.1951396
453 8 1.1689439
453 9 1.0098159
453 10 0.8462519
453 11 0.7993862
453 12 0.4859632
453 13 0.6769154
453 14 0.5740582
453 15 0.42862812
454 0 0.908599
454 1 0.88589025
454 2 0.98835146
454 3 0.39265633
454 4 -0.067419365
454 5 0.3235714
454 6 0.4163049
454 7 0.42313337
454 8 1.1961218
454 9 0.47798178
454 10 1.5354116
454 11 1.491738
454 12 0.5008239
454 13 0.30993474
454 14 1.2554991
454 15 0.49319208
455 0 0.53881264
455 1 1.0086191
455 2 0.8146838
455 3 0.73958755
455 4 -0.06997275
455 5 0.87279606
455 6 0.8066567
455 7 1.145491
455 8 0.91406226
455 9 1.2123994
455 10 0.9418644
455 11 0.93795997
455 12 0.49957752
455 13 0.6967381
455 14 0.6562777
455 15 0.5523985
456 0 0.3746379
456 1 1.3493869
456 2 1.0017577
456 3 0.3442772
456 4 -0.08110762
456 5 0.6069603
456 6 1.123484
456 7 0.61518747
456 8 0.7640889
456 9 1.1858652
456 10 0.7134368
456 11 1.2126474
456 12 0.7009127
456 13 0.7126349
456 14 0.9640936
456 15 0.77666456
457 0 0.993765
457 1 0.42365944
457 2 0.9507042
457 3 0.9969888
457 4 -0.080885425
457 5 0.93883485
457 6 0.8822864
457 7 1.2372143
457 8 1.0954078
457 9 1.080097
457 10 1.014555
457 11 0.6068254
457 12 0.5453131
457 13 0.9903339
457 14 0.419245
457 15 0.49892762
458 0 1.2990174
458 1 0.19481888
458 2 0.6034842
458 3 0.06890565
458 4 -0.023587663
458 5 0.20610589
458 6 -0.20096272
458 7 0.2761772
458 8 0.37462613
458 9 0.045624554
458 10 2.1607525
458 11 0.9229037
458 12 1.2103295
458 13 1.2237906
458 14 1.4065368
458 15 1.1936759
459 0 0.41259617
459 1 0.5400327
459 2 0.43188158
459 3 0.9850054
459 4 -0.088239424
459 5 0.8060248
459 6 0.5706703
459 7 1.0766408
459 8 1.125007
459 9 0.46458304
459 10 1.4050677
459 11 1.1214265
459 12 0.51632434
459 13 0.39330554
459 14 1.0650328
459 15 0.45725578
460 0 0.38987252
460 1 0.5636093
460 2 0.33679998
460 3 0.48933724
460 4 -0.07825914
460 5 0.8427295
460 6 0.5041719
460 7 1.3349226
460 8 1.2423887
460 9 0.8315136
460 10 1.5600071
460 11 0.7718766
460 12 0.41489673
460 13 0.6646426
460 14 0.6457127
460 15 0.37755927
461 0 0.8018466
461 1 0.44956028
461 2 0.5824377
461 3 0.56023103
461 4 -0.07257835
461 5 0.7809923
461 6 0.42947355
461 7 0.47213268
461 8 0.6187697
461 9 0.4972613
461 10 1.3575139
461 11 0.68438464
461 12 0.7359195
461 13 0.57716584
461 14 0.74964505
461 15 0.78378975
462 0 0.66161263
462 1 0.77111787
462 2 0.8658936
462 3 0.5278763
462 4 -0.08308584
462 5 0.91063046
462 6 0.5261047
462 7 1.0043689
462 8 1.1350751
462 9 1.0708158
462 10 1.2347049
462 11 0.93607605
462 12 0.34182167
462 13 0.45847628
462 14 0.7627321
462 15 0.40047044
463 0 0.8996968
463 1 1.1114206
463 2 0.9622402
463 3 0.8946178
463 4 -0.086001866
463 5 0.99264014
463 6 0.7683822
463 7 0.37688768
463 8 0.51659995
463 9 0.94275504
463 10 0.7893176
463 11 0.6299162
463 12 0.8780887
463 13 0.4866476
463 14 0.4878942
463 15 0.90425503
464 0 0.5214906
464 1 1.2030832
464 2 0.76433396
464 3 0.29029924
464 4 -0.04627782
464 5 0.79249096
464 6 0.36547762
464 7 0.87600243
464 8 1.1352289
464 9 1.0152084
464 10 1.3427014
464 11 1.013271
464 12 0.29907906
464 13 0.22203806
464 14 0.65215963
464 15 0.32369775
465 0 0.97307765
465 1 0.57418793
465 2 0.71386415
465 3 0.83823514
465 4 -0.0787156
465 5 0.797119
465 6 0.5357643
465 7 0.7977946
465 8 1.0454245
465 9 0.66960156
465 10 1.3752413
465 11 1.0047072
465 12 0.6534154
465 13 0.7512056
465 14 0.8911605
465 15 0.69653666
466 0 0.2575344
466 1 1.3733399
466 2 0.2896917
466 3 0.024855256
466 4 -0.04185509
466 5 0.97365093
466 6 0.13485637
466 7 0.93671465
466 8 1.1377634
466 9 1.1702962
466 10 1.7896382
466 11 0.7061502
466 12 0.5188858
466 13 0.16190164
466 14 0.47670904
466 15 0.49651074
467 0 0.7277689
467 1 0.45566422
467 2 0.78007835
467 3 0.75761676
467 4 -0.056788713
467 5 0.7370983
467 6 0.7145437
467 7 0.77748793
467 8 0.94510007
467 9 0.56412
467 10 0.9872884
467 11 1.1729691
467 12 0.5303971
467 13 0.5822743
467 14 0.9661157
467 15 0.60308695
468 0 0.827883
468 1 0.5710041
468 2 0.55961525
468 3 0.5144516
468 4 -0.06331174
468 5 0.5873229
468 6 0.084966004
468 7 0.50877106
468 8 0.91902244
468 9 0.28711152
468 10 1.6932787
468 11 1.1464509
468 12 0.590883
468 13 0.55566025
468 14 1.1140487
468 15 0.578312
469 0 0.9668508
469 1 0.2541216
469 2 0.51083326
469 3 0.8247181
469 4 -0.09414279
469 5 1.0541577
469 6 0.59803414
469 7 1.1490967
469 8 1.116608
469 9 0.7251301
469 10 1.3845719
469 11 0.62171674
469 12 0.61356366
469 13 0.9335431
469 14 0.502061
469 15 0.53446645
470 0 1.0249466
470 1 0.9758829
470 2 0.97026944
470 3 0.7227279
470 4 -0.08072202
470 5 1.0507987
470 6 0.57956994
470 7 0.30226746
470 8 0.5841096
470 9 0.84441113
470 10 1.0597515
470 11 0.73025966
470 12 0.933571
470 13 0.5435615
470 14 0.6699011
470 15 0.9226173
471 0 0.85999906
471 1 0.7707085
471 2 1.0666938
471 3 0.54716206
471 4 -0.06447518
471 5 0.4224311
471 6 0.76115465
471 7 0.53296703
471 8 0.9806431
471 9 0.6471146
471 10 0.9455933
471 11 1.226344
471 12 0.52401257
471 13 0.4374169
471 14 0.76675034
471 15 0.48839852
472 0 1.2330229
472 1 0.5181001
472 2 0.6683923
472 3 0.48095402
472 4 -0.062426705
472 5 0.64170516
472 6 0.20335919
472 7 0.66704684
472 8 0.6851943
472 9 0.30523926
472 10 1.7705488
472 11 0.64975077
472 12 0.94511807
472 13 0.9662365
472 14 0.95264125
472 15 0.8705573
473 0 1.0754023
473 1 0.96693766
473 2 1.1384155
473 3 0.8878411
473 4 -0.07796291
473 5 1.1219001
473 6 0.8489544
473 7 0.30695146
473 8 0.65805626
473 9 0.8871052
473 10 0.9241855
473 11 0.6456251
473 12 0.99451864
473 13 0.57967067
473 14 0.5092097
473 15 0.9443246
474 0 0.45436993
474 1 0.775262
474 2 0.5699046
474 3 0.7548818
474 4 -0.08534758
474 5 0.98640215
474 6 0.7629454
474 7 0.6575305
474 8 0.86463135
474 9 0.62323
474 10 1.037059
474 11 1.0712986
474 12 0.75832653
474 13 0.48770252
474 14 0.85777503
474 15 0.7075087
475 0 0.2821807
475 1 1.1314263
475 2 0.785654
475 3 0.30201542
475 4 -0.06262969
475 5 0.4222236
475 6 0.9704439
475 7 0.81836873
475 8 0.5389733
475 9 1.1531541
475 10 0.9450533
475 11 1.2499366
475 12 0.892231
475 13 0.90224445
475 14 1.0688121
475 15 0.94290125
476 0 0.16328147
476 1 0.9771818
476 2 0.79253614
476 3 0.6338754
476 4 -0.08064555
476 5 0.38962927
476 6 1.0484735
476 7 1.1248252
476 8 0.72376245
476 9 0.8378308
476 10 0.8418448
476 11 1.5906675
476 12 0.7247559
476 13 0.8125392
476 14 1.3472693
476 15 0.7332264
477 0 0.4527412
477 1 1.057287
477 2 0.7230422
477 3 0.37341097
477 4 -0.08417437
477 5 0.99458313
477 6 0.6023097
477 7 0.8202921
477 8 1.3038371
477 9 0.8833728
477 10 1.3068128
477 11 0.9769557
477 12 0.2539818
477 13 0.15844399
477 14 0.7939394
477 15 0.34198493
478 0 0.64125204
478 1 0.8446413
478 2 0.7383875
478 3 0.25190598
478 4 -0.0678737
478 5 0.38743514
478 6 0.6497904
478 7 0.51227117
478 8 0.61209065
478 9 0.76424843
478 10 1.2963347
478 11 1.2233688
478 12 0.79577494
478 13 0.86172104
478 14 1.0360518
478 15 0.8395084
479 0 1.1517622
479 1 0.38642734
479 2 0.6008975
479 3 0.5262007
479 4 -0.054719754
479 5 0.6754154
479 6 0.30999523
479 7 0.58247036
479 8 0.41643584
479 9 0.5116569
479 10 1.4316795
479 11 0.7498328
479 12 1.1195815
479 13 0.9571289
479 14 0.85827947
479 15 1.0802429
480 0 0.7910469
480 1 0.32698622
480 2 0.801447
480 3 0.7941504
480 4 -0.074401364
480 5 1.0151355
480 6 0.8834262
480 7 1.392921
480 8 1.3984904
480 9 1.0318867
480 10 0.9809657
480 11 0.5495014
480 12 0.24134552
480 13 1.0012369
480 14 0.35043582
480 15 0.14958891
481 0 0.73003817
481 1 0.86464125
481 2 0.61578023
481 3 0.6521953
481 4 -0.06497257
481 5 1.1325444
481 6 0.5018382
481 7 1.129031
481 8 0.94774437
481 9 0.9720324
481 10 1.2038044
481 11 0.5893224
481 12 0.58523977
481 13 0.68873405
481 14 0.43327492
481 15 0.5669564
482 0 1.2065287
482 1 0.7635875
482 2 1.2616218
482 3 0.9029716
482 4 -0.09076162
482 5 0.88840157
482 6 0.9469108
482 7 0.9627203
482 8 1.130993
482 9 1.1306498
482 10 0.8479867
482 11 0.8514468
482 12 0.6046624
482 13 0.7382202
482 14 0.55203265
482 15 0.6051948
483 0 1.0032468
483 1 0.35468423
483 2 0.5022471
483 3 0.4465695
483 4 -0.07787932
483 5 0.450524
483 6 0.28056794
483 7 0.60020465
483 8 0.5163928
483 9 0.24822149
483 10 1.5902827
483 11 0.910431
483 12 1.0239427
483 13 1.1276827
483 14 1.0259162
483 15 0.9491375
484 0 0.12719205
484 1 0.34669995
484 2 0.050827086
484 3 1.2929971
484 4 -0.10348867
484 5 1.3856077
484 6 0.09531769
484 7 1.3048346
484 8 1.1182368
484 9 0.19195986
484 10 1.5185494
484 11 1.6718984
484 12 0.8212648
484 13 0.024563551
484 14 1.4310839
484 15 0.7277558
485 0 0.029291868
485 1 1.3449976
485 2 0.91814697
485 3 0.016112804
485 4 -0.04399026
485 5 0.20532209
485 6 1.1394681
485 7 0.6836637
485 8 0.3335582
485 9 1.236795
485 10 0.7258178
485 11 1.5485861
485 12 0.9305991
485 13 0.9921166
485 14 1.4274652
485 15 1.0574123
486 0 0.9865329
486 1 0.36233988
486 2 1.2083142
486 3 0.9534259
486 4 -0.0846885
486 5 0.7495337
486 6 1.1385612
486 7 1.1774489
486 8 1.2193985
486 9 0.97486293
486 10 0.6930162
486 11 1.0030777
486 12 0.2695829
486 13 0.9791832
486 14 0.65012336
486 15 0.23312911
487 0 0.11167857
487 1 0.52234554
487 2 0.23780987
487 3 1.2936463
487 4 -0.101918265
487 5 1.218901
487 6 0.46751776
487 7 1.3702242
487 8 1.2350268
487 9 0.36048296
487 10 1.3830862
487 11 1.768712
487 12 0.6153143
487 13 0.34700334
487 14 1.5722704
487 15 0.506184
488 0 1.0230252
488 1 0.7359268
488 2 0.7312592
488 3 0.80328584
488 4 -0.06576913
488 5 1.0044526
488 6 0.55014366
488 7 0.69706184
488 8 0.74277806
488 9 0.663335
488 10 1.1746403
488 11 0.6370472
488 12 0.6665372
488 13 0.5791843
488 14 0.5677752
488 15 0.6731109
489 0 0.37936068
489 1 0.9943162
489 2 0.7490872
489 3 0.2449089
489 4 -0.06874249
489 5 0.528092
489 6 0.49842602
489 7 0.7027918
489 8 0.8872192
489 9 0.85758597
489 10 1.2086625
489 11 1.1274368
489 12 0.48440808
489 13 0.52780414
489 14 0.94614786
489 15 0.55061895
490 0 0.6040855
490 1 0.9935223
490 2 0.8871957
490 3 0.19349554
490 4 -0.07683146
490 5 0.34210655
490 6 0.76525736
490 7 0.6963161
490 8 0.88093853
490 9 0.98499656
490 10 1.2978137
490 11 1.2115731
490 12 0.58825535
490 13 0.7687082
490 14 1.0300002
490 15 0.66455007
491 0 0.83964795
491 1 1.1358752
491 2 0.9981173
491 3 0.27236533
491 4 -0.08056309
491 5 0.5614612
491 6 0.44685945
491 7 0.35041428
491 8 1.1655686
491 9 0.47876638
491 10 1.531548
491 11 1.4135616
491 12 0.24621946
491 13 0.17800707
491 14 0.99232554
491 15 0.2709782
492 0 0.7243972
492 1 1.6052483
492 2 0.74413866
492 3 1.0555135
492 4 -0.10716489
492 5 1.5301571
492 6 0.8171593
492 7 0.40586656
492 8 0.64940536
492 9 1.32619
492 10 1.0052983
492 11 0.5431398
492 12 1.0444775
492 13 0.11043131
492 14 0.2543916
492 15 1.0601457
493 0 0.47547594
493 1 1.1246827
493 2 0.69167817
493 3 0.51661277
493 4 -0.06943707
493 5 0.92668915
493 6 0.78610206
493 7 1.0075846
493 8 0.9638535
493 9 1.1238048
493 10 1.2197586
493 11 0.81747055
493 12 0.5193469
493 13 0.5231128
493 14 0.5364255
493 15 0.59205014
494 0 0.31343108
494 1 1.0943693
494 2 0.24414897
494 3 0.33881032
494 4 -0.03905113
494 5 1.3248084
494 6 0.22646686
494 7 0.89946604
494 8 1.0477128
494 9 1.0919095
494 10 1.570913
494 11 0.5326973
494 12 0.5030231
494 13 0.23197752
494 14 0.3509794
494 15 0.5370174
495 0 0.7951741
495 1 0.64312625
495 2 0.8402014
495 3 0.5456836
495 4 -0.06012025
495 5 0.5369302
495 6 0.5412355
495 7 0.82258534
495 8 1.2323639
495 9 0.689891
495 10 1.2203676
495 11 1.0627183
495 12 0.26285365
495 13 0.54894614
495 14 0.83847517
495 15 0.3403871
496 0 0.87048024
496 1 0.78896755
496 2 1.1794975
496 3 0.081129104
496 4 -0.08215539
496 5 0.10643047
496 6 0.43303883
496 7 0.18552423
496 8 1.0513723
496 9 0.33207464
496 10 1.3488897
496 11 1.5113053
496 12 0.4865716
496 13 0.30558473
496 14 1.2285047
496 15 0.48734623
497 0 0.54442257
497 1 0.9517945
497 2 1.0478306
497 3 -0.07192981
497 4 -0.05235388
497 5 0.31840026
497 6 0.6240709
497 7 0.900244
497 8 0.9668115
497 9 0.9801408
497 10 1.2240522
497 11 1.2658157
497 12 0.47341976
497 13 0.61394036
497 14 0.9648298
497 15 0.4961273
498 0 0.8693176
498 1 0.78856117
498 2 0.8117777
498 3 0.5535085
498 4 -0.06291863
498 5 0.6967683
498 6 0.4025548
498 7 0.46202195
498 8 0.67338413
498 9 0.5617757
498 10 1.3728926
498 11 1.0086641
498 12 0.8916632
498 13 0.5889906
498 14 0.91476834
498 15 0.9064838
499 0 0.8245857
499 1 0.93589723
499 2 0.8652427
499 3 0.17609003
