3327 16
776 12 0.6308675
776 13 0.71242404
776 14 1.1153592
776 15 0.36446387
777 0 0.5097052
777 1 0.31361163
777 2 -0.07594239
777 3 1.9010825
777 4 0.43091527
777 5 0.3252472
777 6 0.72025734
777 7 0.4388327
777 8 1.5627415
777 9 0.31816733
777 10 0.32966614
777 11 -0.09513339
777 12 0.26560533
777 13 0.44752082
777 14 0.71192837
777 15 0.3511686
778 0 0.16737285
778 1 0.05671835
778 2 -0.052561846
778 3 2.2420876
778 4 0.13739988
778 5 0.06154883
778 6 0.63355434
778 7 0.15343115
778 8 1.7663203
778 9 0.057025462
778 10 0.114183754
778 11 -0.07362211
778 12 0.21396662
778 13 0.20332895
778 14 0.8693985
778 15 0.075289756
779 0 0.44364268
779 1 0.42942432
779 2 -0.07499749
779 3 1.9544296
779 4 0.5227055
779 5 0.439288
779 6 0.769018
779 7 0.38520488
779 8 1.2064084
779 9 0.41866708
779 10 0.27340585
779 11 -0.09145816
779 12 0.27280107
779 13 0.5332404
779 14 0.9178249
779 15 0.5544442
780 0 0.16881508
780 1 0.47530797
780 2 -0.059338972
780 3 2.1784182
780 4 0.6407168
780 5 0.4042127
780 6 0.4633683
780 7 0.16618605
780 8 1.2472273
780 9 0.6186764
780 10 0.09254581
780 11 -0.052524652
780 12 0.18852726
780 13 0.7307036
780 14 0.49502277
780 15 0.5504605
781 0 0.5258886
781 1 0.56818515
781 2 -0.086968176
781 3 1.5955555
781 4 0.6064352
781 5 0.3142931
781 6 0.99725056
781 7 0.29354724
781 8 1.2312433
781 9 0.32835054
781 10 0.69794065
781 11 -0.07716017
781 12 0.66770214
781 13 0.6867598
781 14 1.2127814
781 15 0.3418522
782 0 0.2987049
782 1 0.33506823
782 2 -0.06772323
782 3 2.0605001
782 4 0.30179617
782 5 0.40962845
782 6 0.5678723
782 7 0.17583434
782 8 1.4086614
782 9 0.3403378
782 10 0.15298074
782 11 -0.065785214
782 12 0.042051315
782 13 0.3563378
782 14 0.83617926
782 15 0.47879198
783 0 0.6817106
783 1 0.661311
783 2 -0.061297398
783 3 1.6813912
783 4 0.4048306
783 5 0.5874325
783 6 0.79316074
783 7 0.25215834
783 8 1.3591436
783 9 0.3070987
783 10 0.48048434
783 11 -0.07125584
783 12 0.21605392
783 13 0.27540383
783 14 1.1204787
783 15 0.72337836
784 0 0.8079662
784 1 0.6129929
784 2 -0.08570276
784 3 1.4913951
784 4 0.74502015
784 5 0.62330294
784 6 1.2289617
784 7 0.89872533
784 8 1.1151826
784 9 0.78681266
784 10 0.17655039
784 11 -0.074805655
784 12 0.24868184
784 13 0.26631486
784 14 0.6212832
784 15 0.89594793
785 0 0.2067438
785 1 0.41977572
785 2 -0.06830223
785 3 1.9759905
785 4 0.63021874
785 5 0.30404595
785 6 0.55098885
785 7 0.10602847
785 8 1.281855
785 9 0.17378229
785 10 0.39839777
785 11 -0.06343991
785 12 0.39812544
785 13 0.7222326
785 14 1.0835652
785 15 0.49293783
786 0 0.6834251
786 1 0.44616488
786 2 -0.07416918
786 3 1.5284702
786 4 0.45592916
786 5 0.40147555
786 6 0.75579596
786 7 0.45694155
786 8 1.334607
786 9 0.3969108
786 10 0.7189766
786 11 -0.089245215
786 12 0.8437393
786 13 0.7687893
786 14 1.0576712
786 15 0.22184116
787 0 0.51644135
787 1 0.6351501
787 2 -0.0767767
787 3 1.7376618
787 4 0.65791774
787 5 0.35046083
787 6 0.95648026
787 7 0.31433642
787 8 1.0668013
787 9 0.3867182
787 10 0.493542
787 11 -0.0702776
787 12 0.39415386
787 13 0.61731935
787 14 1.0437154
787 15 0.5650993
788 0 0.62323636
788 1 0.7420636
788 2 -0.06393957
788 3 1.535471
788 4 0.3750143
788 5 0.54143405
788 6 0.71166766
788 7 0.1132116
788 8 1.083146
788 9 0.30069208
788 10 0.809678
788 11 -0.059736818
788 12 0.35871336
788 13 0.5422721
788 14 1.2201366
788 15 0.6051369
789 0 0.8313105
789 1 0.6706823
789 2 -0.062540516
789 3 1.3743193
789 4 0.39343253
789 5 0.8706856
789 6 0.6328227
789 7 0.47672758
789 8 0.8835245
789 9 0.5095896
789 10 0.6195724
789 11 -0.07690315
789 12 0.29344273
789 13 0.4924692
789 14 0.9910254
789 15 0.7996121
790 0 0.17182416
790 1 0.41259608
790 2 -0.06473877
790 3 1.9282763
790 4 0.36740157
790 5 0.17792849
790 6 0.7611611
790 7 0.23258394
790 8 1.443131
790 9 0.20981288
790 10 0.11000621
790 11 -0.07181447
790 12 0.1355339
790 13 0.34602073
790 14 0.7980421
790 15 0.46646142
791 0 0.7217867
791 1 0.53232867
791 2 -0.07801455
791 3 1.5041332
791 4 0.5775753
791 5 0.27469978
791 6 1.0988624
791 7 0.44999966
791 8 1.26417
791 9 0.2482038
791 10 0.3919792
791 11 -0.08720021
791 12 0.3750672
791 13 0.33210355
791 14 1.0728053
791 15 0.48293662
792 0 0.6342994
792 1 0.50095236
792 2 -0.061929855
792 3 1.8455813
792 4 0.39272565
792 5 0.4631217
792 6 1.0693923
792 7 0.4560987
792 8 1.39397
792 9 0.35950294
792 10 0.25049177
792 11 -0.08253818
792 12 0.25391212
792 13 0.14688328
792 14 0.8746931
792 15 0.4823451
793 0 0.90721536
793 1 0.25590184
793 2 -0.016049743
793 3 1.180127
793 4 0.14708553
793 5 0.90996885
793 6 0.37167495
793 7 0.60040873
793 8 1.4618865
793 9 0.72620744
793 10 0.9121269
793 11 -0.07135896
793 12 0.6980401
793 13 0.84790736
793 14 0.81700015
793 15 0.4137879
794 0 0.5223736
794 1 0.17828271
794 2 -0.06004449
794 3 1.541245
794 4 0.32500172
794 5 0.8023678
794 6 0.34278464
794 7 0.6441653
794 8 1.5672119
794 9 0.75152636
794 10 0.6076775
794 11 -0.060054705
794 12 0.64536536
794 13 0.90239197
794 14 0.60321
794 15 0.44757283
795 0 0.5973029
795 1 0.44453257
795 2 -0.06222573
795 3 1.5902412
795 4 0.42811716
795 5 0.56243753
795 6 0.7268463
795 7 0.36514693
795 8 1.2748754
795 9 0.42417473
795 10 0.61527216
795 11 -0.067996636
795 12 0.29875067
795 13 0.43433
795 14 0.89827573
795 15 0.5867095
796 0 0.9262725
796 1 0.58937037
796 2 -0.056310195
796 3 1.1761867
796 4 0.2177378
796 5 0.5990989
796 6 0.7112834
796 7 0.2933927
796 8 1.2049118
796 9 0.1813429
796 10 0.9401195
796 11 -0.070436895
796 12 0.5310061
796 13 0.47906193
796 14 1.3041523
796 15 0.49966833
797 0 0.74782187
797 1 0.74671674
797 2 -0.08565148
797 3 1.7530434
797 4 0.8093667
797 5 0.5071492
797 6 1.2221451
797 7 0.7656251
797 8 0.97308826
797 9 0.72170347
797 10 0.13820904
797 11 -0.092584744
797 12 0.19913605
797 13 0.38207978
797 14 0.66992956
797 15 0.7879143
798 0 0.5969331
798 1 0.36588418
798 2 -0.06816222
798 3 1.6242573
798 4 0.5241027
798 5 0.4066705
798 6 1.081456
798 7 0.75924003
798 8 1.2863965
798 9 0.53508925
798 10 0.26138481
798 11 -0.08110326
798 12 0.22661088
798 13 0.24883264
798 14 0.72561634
798 15 0.64217544
799 0 0.9724443
799 1 0.39631104
799 2 -0.06313653
799 3 1.3054153
799 4 0.2891921
799 5 0.574013
799 6 0.8788644
799 7 0.73471725
799 8 1.330791
799 9 0.5339786
799 10 0.68695116
799 11 -0.08628929
799 12 0.5319473
799 13 0.2276716
799 14 0.8901802
799 15 0.36402297
800 0 1.0064268
800 1 0.41042548
800 2 -0.059350256
800 3 1.2331022
800 4 0.48211223
800 5 0.779842
800 6 0.8568901
800 7 0.6673794
800 8 1.3346618
800 9 0.63401794
800 10 0.7282514
800 11 -0.087497495
800 12 0.6317657
800 13 0.5965713
800 14 0.73632646
800 15 0.5412034
801 0 0.6709344
801 1 0.69108164
801 2 -0.06591407
801 3 1.6794025
801 4 0.67451966
801 5 0.54767174
801 6 0.905182
801 7 0.29402718
801 8 1.0101074
801 9 0.48186994
801 10 0.42115209
801 11 -0.06618002
801 12 0.25396025
801 13 0.33242956
801 14 0.9140765
801 15 0.7431159
802 0 0.6549354
802 1 0.20804076
802 2 -0.071954586
802 3 1.6636267
802 4 0.42968166
802 5 0.5905589
802 6 0.61355567
802 7 0.74441993
802 8 1.3990782
802 9 0.8550091
802 10 0.27843484
802 11 -0.07463494
802 12 0.34953406
802 13 0.4523602
802 14 0.42904294
802 15 0.49104434
803 0 0.54322594
803 1 0.5604743
803 2 -0.071737126
803 3 1.8968573
803 4 0.44334975
803 5 0.5127892
803 6 0.9255464
803 7 0.4401566
803 8 1.3200724
803 9 0.39411676
803 10 0.28369063
803 11 -0.070184104
803 12 0.15019861
803 13 0.28507715
803 14 0.9342873
803 15 0.69499767
804 0 0.70072865
804 1 0.47971255
804 2 -0.07133241
804 3 1.3663096
804 4 0.6989912
804 5 0.36859396
804 6 0.90809166
804 7 0.3650852
804 8 1.135326
804 9 0.4056835
804 10 0.718611
804 11 -0.08924155
804 12 0.662765
804 13 0.75418603
804 14 1.0130856
804 15 0.3373987
805 0 0.6194075
805 1 0.39897758
805 2 -0.06696203
805 3 1.3329706
805 4 0.32290137
805 5 0.41022336
805 6 0.76969254
805 7 0.28215915
805 8 1.3398731
805 9 0.19729571
805 10 0.84766626
805 11 -0.07764242
805 12 0.56357324
805 13 0.6756234
805 14 1.2651042
805 15 0.27114803
806 0 0.3169289
806 1 0.79363483
806 2 -0.07756566
806 3 1.7721436
806 4 0.6860959
806 5 0.34513414
806 6 0.7385499
806 7 -0.0818505
806 8 0.9451841
806 9 0.21852294
806 10 0.52691865
806 11 -0.06844174
806 12 0.4603299
806 13 0.6862265
806 14 1.2149142
806 15 0.6370274
807 0 0.7699509
807 1 0.32126707
807 2 -0.051611684
807 3 1.2601315
807 4 0.2389954
807 5 0.66994846
807 6 0.5498588
807 7 0.6552057
807 8 1.3308718
807 9 0.54027176
807 10 0.70505595
807 11 -0.0719297
807 12 0.5499327
807 13 0.5907562
807 14 0.8364957
807 15 0.4541293
808 0 0.21112594
808 1 0.15385251
808 2 -0.05650107
808 3 1.9982321
808 4 0.1227676
808 5 0.10899019
808 6 0.6072577
808 7 0.14352325
808 8 1.6870534
808 9 0.005477831
808 10 0.15429622
808 11 -0.07590328
808 12 0.11960089
808 13 0.16842864
808 14 0.90871334
808 15 0.16147196
809 0 0.4764347
809 1 0.44274163
809 2 -0.057090115
809 3 1.8168656
809 4 0.3933595
809 5 0.4971015
809 6 0.61692834
809 7 0.33446375
809 8 1.1984113
809 9 0.48561245
809 10 0.2920264
809 11 -0.06768907
809 12 0.13239284
809 13 0.36737657
809 14 0.74010444
809 15 0.7866404
810 0 0.81342936
810 1 0.3844209
810 2 -0.076611325
810 3 1.5454148
810 4 0.5090167
810 5 0.35456172
810 6 1.2703891
810 7 0.6789659
810 8 1.3077546
810 9 0.42270577
810 10 0.3735128
810 11 -0.081527784
810 12 0.29371643
810 13 0.12601393
810 14 0.80320644
810 15 0.4047792
811 0 0.69563925
811 1 0.33377245
811 2 -0.05931939
811 3 1.5735543
811 4 0.20067608
811 5 0.5528022
811 6 0.7740401
811 7 0.51453865
811 8 1.3516617
811 9 0.33157206
811 10 0.43688583
811 11 -0.07238205
811 12 0.33765626
811 13 0.26671547
811 14 0.9344226
811 15 0.46554264
812 0 0.04126805
812 1 0.0049756467
812 2 -0.07921153
812 3 2.4527545
812 4 0.021883309
812 5 -0.10526723
812 6 0.7629952
812 7 -0.14040527
812 8 2.1382594
812 9 -0.20309207
812 10 -0.06438854
812 11 -0.08896283
812 12 -0.025104135
812 13 3.3080578e-05
812 14 1.0957522
812 15 0.00810352
813 0 0.4982428
813 1 0.38668197
813 2 -0.08701482
813 3 1.5562164
813 4 0.42759383
813 5 0.2254386
813 6 0.8815303
813 7 0.21266097
813 8 1.2266289
813 9 0.17145103
813 10 0.6767926
813 11 -0.08767354
813 12 0.6136135
813 13 0.6646699
813 14 1.0670863
813 15 0.110551864
814 0 0.5714562
814 1 0.45979637
814 2 -0.055805307
814 3 1.6439672
814 4 0.19975021
814 5 0.5590004
814 6 0.5204313
814 7 0.2953568
814 8 1.3194853
814 9 0.1712755
814 10 0.5634376
814 11 -0.060840122
814 12 0.11579616
814 13 0.33320314
814 14 1.068288
814 15 0.60252
815 0 0.25639442
815 1 0.5606221
815 2 -0.06240535
815 3 1.8679757
815 4 0.55597836
815 5 0.480206
815 6 0.57443345
815 7 0.18536007
815 8 1.0222814
815 9 0.4131217
815 10 0.094150245
815 11 -0.0665495
815 12 -0.029866397
815 13 0.37008455
815 14 0.70555377
815 15 0.7290933
816 0 0.7208222
816 1 0.6431957
816 2 -0.047557913
816 3 1.3187584
816 4 0.18175861
816 5 0.7084725
816 6 0.5099703
816 7 0.2604727
816 8 1.0904896
816 9 0.18325414
816 10 0.8705488
816 11 -0.06096321
816 12 0.3166364
816 13 0.39819798
816 14 1.2568122
816 15 0.65749836
817 0 0.62386096
817 1 0.52502704
817 2 -0.06005005
817 3 1.6535281
817 4 0.35873103
817 5 0.59183806
817 6 0.6050198
817 7 0.3380517
817 8 1.1867666
817 9 0.5072098
817 10 0.49334577
817 11 -0.07015738
817 12 0.3314011
817 13 0.5340467
817 14 0.95560974
817 15 0.6174506
818 0 0.86031675
818 1 0.6243405
818 2 -0.052293126
818 3 1.2974368
818 4 0.27444255
818 5 0.799804
818 6 0.50399524
818 7 0.49113497
818 8 1.0596591
818 9 0.50252056
818 10 0.82758296
818 11 -0.05868427
818 12 0.29191637
818 13 0.46907562
818 14 1.0062317
818 15 0.7620541
819 0 0.31128
819 1 0.22778802
819 2 -0.07143431
819 3 2.0987046
819 4 0.2743957
819 5 0.10127862
819 6 0.8940984
819 7 0.28776574
819 8 1.7264378
819 9 0.09938684
819 10 0.13979664
819 11 -0.09217469
819 12 0.13849814
819 13 0.20703806
819 14 0.8327337
819 15 0.20313899
820 0 0.21808112
820 1 0.17237042
820 2 -0.048983723
820 3 1.933842
820 4 0.22904736
820 5 0.2682237
820 6 0.5617995
820 7 0.21374507
820 8 1.6060023
820 9 0.32433045
820 10 0.18950912
820 11 -0.07369453
820 12 0.16697705
820 13 0.30232045
820 14 0.72994685
820 15 0.47182712
821 0 0.7722112
821 1 0.3907565
821 2 -0.050701287
821 3 1.3713089
821 4 0.106055304
821 5 0.58491087
821 6 0.40426624
821 7 0.5090139
821 8 1.4096422
821 9 0.33404133
821 10 0.7086147
821 11 -0.067229986
821 12 0.309907
821 13 0.31453928
821 14 0.9073412
821 15 0.44455856
822 0 0.8920605
822 1 0.8266146
822 2 -0.04828836
822 3 1.4916816
822 4 0.072313994
822 5 0.883343
822 6 0.40357745
822 7 0.1873255
822 8 1.0837727
822 9 0.06734899
822 10 0.92522824
822 11 -0.069808595
822 12 0.0079295635
822 13 0.05111754
822 14 1.4861592
822 15 1.1289834
823 0 0.70044684
823 1 0.5390262
823 2 -0.040338214
823 3 1.4128518
823 4 0.043688953
823 5 0.8347546
823 6 0.3353976
823 7 0.18310764
823 8 1.216006
823 9 0.201156
823 10 0.84303236
823 11 -0.061087176
823 12 0.2839542
823 13 0.35033327
823 14 1.1968247
823 15 0.709981
824 0 1.107809
824 1 0.6711473
824 2 -0.069409594
824 3 1.167917
824 4 0.6689087
824 5 0.5786933
824 6 1.2099706
824 7 0.96839046
824 8 1.0410252
824 9 0.6152241
824 10 0.30979806
824 11 -0.09263693
824 12 0.2189966
824 13 0.20268837
824 14 0.86306584
824 15 0.77169806
825 0 0.24203464
825 1 0.66859
825 2 -0.08593862
825 3 2.0049095
825 4 0.6739732
825 5 0.6118438
825 6 0.5848663
825 7 0.09098685
825 8 1.0913675
825 9 0.47618064
825 10 0.15204582
825 11 -0.053040996
825 12 -0.0034650564
825 13 0.58152246
825 14 0.8257809
825 15 0.8470075
826 0 0.51221216
826 1 0.8162092
826 2 -0.053010717
826 3 1.489428
826 4 0.12948427
826 5 0.683401
826 6 0.35765702
826 7 -0.045007646
826 8 1.0508347
826 9 0.104816705
826 10 0.684026
826 11 -0.048549388
826 12 0.06866151
826 13 0.38150984
826 14 1.180412
826 15 0.81805503
827 0 1.1682012
827 1 0.9954892
827 2 -0.041601792
827 3 1.1263839
827 4 0.00063836575
827 5 0.9172132
827 6 0.5760324
827 7 0.09191194
827 8 0.7230067
827 9 0.005127266
827 10 1.1466812
827 11 -0.06356668
827 12 -0.006395638
827 13 -0.018547267
827 14 1.5127324
827 15 1.0975863
828 0 0.7259376
828 1 0.52365744
828 2 -0.043127947
828 3 1.4273099
828 4 0.045114607
828 5 0.8023758
828 6 0.3642975
828 7 0.15578482
828 8 1.3120722
828 9 0.19075754
828 10 0.915323
828 11 -0.05584585
828 12 0.3094784
828 13 0.42188898
828 14 1.2221541
828 15 0.717623
829 0 0.09307626
829 1 0.083782315
829 2 -0.05156394
829 3 2.238208
829 4 0.22431394
829 5 0.0060118735
829 6 0.7507823
829 7 0.05300829
829 8 1.6705496
829 9 0.0019235313
829 10 0.12111899
829 11 -0.08204654
829 12 0.109512866
829 13 0.20789453
829 14 0.8925333
829 15 0.032328606
830 0 0.82926273
830 1 0.5736384
830 2 -0.07835958
830 3 1.603042
830 4 0.57670563
830 5 0.4604451
830 6 1.1636786
830 7 0.78500575
830 8 1.0962069
830 9 0.57478654
830 10 0.19979063
830 11 -0.08118185
830 12 0.14900066
830 13 0.17255439
830 14 0.6900704
830 15 0.66467863
831 0 0.7931495
831 1 0.39281076
831 2 -0.058372777
831 3 1.2633419
831 4 0.3175515
831 5 0.67254174
831 6 0.62444794
831 7 0.7239163
831 8 1.2646419
831 9 0.6632141
831 10 0.69884676
831 11 -0.068181
831 12 0.5084867
831 13 0.4540765
831 14 0.8605171
831 15 0.56925213
832 0 1.1896317
832 1 0.7438532
832 2 -0.08703491
832 3 1.4545052
832 4 0.68058383
832 5 0.61503345
832 6 1.4301503
832 7 0.9894655
832 8 0.9195146
832 9 0.6901262
832 10 0.18742496
832 11 -0.08059802
832 12 0.13217872
832 13 0.021802127
832 14 0.75319165
832 15 0.9057437
833 0 0.8371717
833 1 0.62386715
833 2 -0.07864442
833 3 1.4440053
833 4 0.6059666
833 5 0.53700364
833 6 1.0896261
833 7 0.8036865
833 8 0.9965058
833 9 0.52511513
833 10 0.4643334
833 11 -0.08611527
833 12 0.3069269
833 13 0.35767308
833 14 0.7737253
833 15 0.7177278
834 0 1.0411727
834 1 0.6901769
834 2 -0.06509405
834 3 1.3703591
834 4 0.4787168
834 5 0.6456759
834 6 0.9850284
834 7 0.5580245
834 8 1.0853647
834 9 0.4600168
834 10 0.6589527
834 11 -0.07887773
834 12 0.38202047
834 13 0.45886743
834 14 1.0964885
834 15 0.65292066
835 0 0.8364308
835 1 0.4084598
835 2 -0.057930496
835 3 1.2129823
835 4 0.36875814
835 5 0.5664206
835 6 0.72616994
835 7 0.6830926
835 8 1.2508298
835 9 0.49479
835 10 0.7218549
835 11 -0.08109511
835 12 0.59402484
835 13 0.54238164
835 14 0.9480717
835 15 0.41522634
836 0 0.76981413
836 1 0.65148294
836 2 -0.05986769
836 3 1.4238218
836 4 0.30938095
836 5 0.79076713
836 6 0.52532244
836 7 0.27752927
836 8 0.9386223
836 9 0.36056715
836 10 0.81592786
836 11 -0.061007917
836 12 0.37385446
836 13 0.51537883
836 14 1.0646913
836 15 0.75845003
837 0 0.84199274
837 1 0.66576433
837 2 -0.044503137
837 3 1.4568399
837 4 0.24102682
837 5 0.66330457
837 6 0.6403336
837 7 0.31435642
837 8 1.1787483
837 9 0.2608414
837 10 0.7227979
837 11 -0.0638813
837 12 0.097893775
837 13 0.13419023
837 14 1.2217352
837 15 0.9452486
838 0 0.7532689
838 1 0.30973852
838 2 -0.064846024
838 3 1.5392021
838 4 0.38287443
838 5 0.26566958
838 6 0.84833527
838 7 0.59972423
838 8 1.4674156
838 9 0.486633
838 10 0.63742757
838 11 -0.0826845
838 12 0.57399035
838 13 0.39138332
838 14 1.0544839
838 15 0.32461426
839 0 0.60817325
839 1 0.2979537
839 2 -0.048227042
839 3 1.3547487
839 4 0.28999782
839 5 0.8449209
839 6 0.42405793
839 7 0.61164117
839 8 1.4433407
839 9 0.74383676
839 10 0.7221879
839 11 -0.05731429
839 12 0.5433314
839 13 0.6969078
839 14 0.7228487
839 15 0.5320341
840 0 0.46745056
840 1 0.5671849
840 2 -0.06166403
840 3 1.7643695
840 4 0.40043384
840 5 0.69140077
840 6 0.4184147
840 7 0.24580044
840 8 1.2268234
840 9 0.43081027
840 10 0.6880132
840 11 -0.059566937
840 12 0.3603409
840 13 0.62466985
840 14 1.026434
840 15 0.6847173
841 0 0.53187895
841 1 0.60894936
841 2 -0.06711389
841 3 1.6413461
841 4 0.47493908
841 5 0.56208503
841 6 0.47832143
841 7 0.26938212
841 8 1.1514331
841 9 0.5344261
841 10 0.5762779
841 11 -0.06728067
841 12 0.48905033
841 13 0.7380686
841 14 0.9664256
841 15 0.55397356
842 0 0.70205855
842 1 0.6673536
842 2 -0.07150258
842 3 1.8230728
842 4 0.5544965
842 5 0.3644717
842 6 1.2737772
842 7 0.6242255
842 8 1.1946621
842 9 0.34984642
842 10 0.26700616
842 11 -0.08450976
842 12 0.034619927
842 13 -0.052257746
842 14 1.0311754
842 15 0.83722734
843 0 0.8774476
843 1 0.59746265
843 2 -0.08582203
843 3 1.6594268
843 4 0.73073447
843 5 0.46792257
843 6 1.1806026
843 7 0.8353165
843 8 1.0578173
843 9 0.7012588
843 10 0.28502566
843 11 -0.09341119
843 12 0.19779502
843 13 0.20363832
843 14 0.599001
843 15 0.7017276
844 0 0.659465
844 1 0.6512649
844 2 -0.067829214
844 3 1.7115761
844 4 0.61017525
844 5 0.46625715
844 6 0.83540446
844 7 0.34648943
844 8 1.1275436
844 9 0.47984546
844 10 0.5022771
844 11 -0.07118695
844 12 0.32774007
844 13 0.48040777
844 14 0.83595705
844 15 0.51318663
845 0 0.7388091
845 1 0.5299612
845 2 -0.049765367
845 3 1.4938613
845 4 0.26783472
845 5 0.5542868
845 6 0.74372536
845 7 0.5961755
845 8 1.3078272
845 9 0.37750682
845 10 0.640482
845 11 -0.06302951
845 12 0.6190853
845 13 0.39809853
845 14 1.1407725
845 15 0.5039588
846 0 0.4361444
846 1 0.7013028
846 2 -0.06900234
846 3 1.7861567
846 4 0.6398853
846 5 0.662305
846 6 0.69374555
846 7 0.33857164
846 8 0.9767498
846 9 0.5839006
846 10 0.28192565
846 11 -0.071414955
846 12 0.19968136
846 13 0.7220084
846 14 0.77501786
846 15 0.8667394
847 0 0.97058356
847 1 0.87540656
847 2 -0.03785392
847 3 1.2838695
847 4 0.12134607
847 5 1.2250464
847 6 0.10335505
847 7 0.1840651
847 8 1.1150321
847 9 0.4721958
847 10 1.2470461
847 11 -0.04592213
847 12 0.2367736
847 13 0.6503517
847 14 1.2242814
847 15 1.1020192
848 0 0.43761393
848 1 0.5406439
848 2 -0.06843998
848 3 1.7463698
848 4 0.39059818
848 5 0.8319756
848 6 0.6257426
848 7 0.071709335
848 8 1.3031855
848 9 0.3471845
848 10 0.69229716
848 11 -0.050615963
848 12 0.3398904
848 13 0.74173284
848 14 1.0283619
848 15 0.99117875
849 0 0.8171249
849 1 0.63847417
849 2 -0.06324978
849 3 1.6500237
849 4 0.31365693
849 5 0.75490177
849 6 0.688093
849 7 0.48876062
849 8 1.263655
849 9 0.5025716
849 10 0.6060601
849 11 -0.06740696
849 12 0.15374352
849 13 0.18535607
849 14 0.9739171
849 15 0.7814805
850 0 0.9149048
850 1 0.38406748
850 2 -0.06287131
850 3 1.1006111
850 4 0.33773443
850 5 0.7101785
850 6 0.7083764
850 7 0.63280386
850 8 1.3010411
850 9 0.5783779
850 10 0.9626235
850 11 -0.08371029
850 12 0.8308124
850 13 0.8542227
850 14 0.9615739
850 15 0.24947287
851 0 0.4147792
851 1 0.57173324
851 2 -0.06272182
851 3 1.636707
851 4 0.574236
851 5 0.4213401
851 6 0.76062965
851 7 0.3351887
851 8 1.1014751
851 9 0.47043866
851 10 0.49200374
851 11 -0.071288325
851 12 0.43187946
851 13 0.6335696
851 14 0.97251874
851 15 0.5305544
852 0 0.6806174
852 1 0.38194522
852 2 -0.05258906
852 3 1.5863483
852 4 0.18011928
852 5 0.76426744
852 6 0.35816482
852 7 0.58021873
852 8 1.4765713
852 9 0.5800936
852 10 0.62846285
852 11 -0.060753915
852 12 0.512442
852 13 0.5788524
852 14 0.7671416
852 15 0.51029027
853 0 0.4140605
853 1 0.43851537
853 2 -0.074241236
853 3 1.7542293
853 4 0.31070292
853 5 0.22113927
853 6 0.92033654
853 7 0.19515826
853 8 1.273179
853 9 0.067302614
853 10 0.46972084
853 11 -0.06515361
853 12 0.34958366
853 13 0.43093663
853 14 1.2048442
853 15 0.32255995
854 0 0.5609585
854 1 0.66191983
854 2 -0.070246354
854 3 1.9393442
854 4 0.63362813
854 5 0.59425795
854 6 0.80236197
854 7 0.3535682
854 8 1.2508588
854 9 0.5445381
854 10 0.30863243
854 11 -0.07444705
854 12 0.14240511
854 13 0.48147884
854 14 0.99175715
854 15 0.76876384
855 0 0.8259319
855 1 0.49081197
855 2 -0.06521873
855 3 1.4250991
855 4 0.5297282
855 5 0.37925106
855 6 0.91656667
855 7 0.4192017
855 8 1.3445201
855 9 0.2630842
855 10 0.73414934
855 11 -0.0707326
855 12 0.55148405
855 13 0.4881646
855 14 1.132084
855 15 0.32443154
856 0 0.35880268
856 1 0.4616418
856 2 -0.073198825
856 3 1.7175918
856 4 0.5486132
856 5 0.3073513
856 6 0.7889097
856 7 0.1783519
856 8 1.2973695
856 9 0.37961346
856 10 0.49594954
856 11 -0.07531449
856 12 0.45591772
856 13 0.55290973
856 14 0.9871968
856 15 0.27032208
857 0 0.8106609
857 1 0.6003133
857 2 -0.051502906
857 3 1.3498466
857 4 0.36319512
857 5 0.85201705
857 6 0.5962982
857 7 0.57867867
857 8 1.0810966
857 9 0.5451782
857 10 0.60338044
857 11 -0.05880527
857 12 0.15028739
857 13 0.3280245
857 14 0.8746288
857 15 0.8009803
858 0 0.998686
858 1 0.3416573
858 2 -0.06280037
858 3 1.4199008
858 4 0.481651
858 5 0.44670826
858 6 1.1302363
858 7 0.8544117
858 8 1.3870633
858 9 0.46738487
858 10 0.67145646
858 11 -0.0826374
858 12 0.6837985
858 13 0.34901187
858 14 0.86410105
858 15 0.31728828
859 0 0.48633412
859 1 0.47529942
859 2 -0.05551438
859 3 1.9446055
859 4 0.3058102
859 5 0.59916246
859 6 0.61769336
859 7 0.37623024
859 8 1.4429672
859 9 0.35347173
859 10 0.44923693
859 11 -0.06707122
859 12 0.28368002
859 13 0.49801278
859 14 0.98461854
859 15 0.5111352
860 0 0.08205733
860 1 0.33368075
860 2 -0.072612375
860 3 2.2987776
860 4 0.27477834
860 5 0.35705054
860 6 0.37648776
860 7 -0.09375355
860 8 1.6686659
860 9 0.3929534
860 10 0.017490268
860 11 -0.056998543
860 12 0.08094522
860 13 0.58039165
860 14 0.5065179
860 15 0.39202237
861 0 0.874122
861 1 0.45723006
861 2 -0.07793572
861 3 1.5077341
861 4 0.61272466
861 5 0.445224
861 6 1.062726
861 7 0.66017437
861 8 1.2724311
861 9 0.44756883
861 10 0.4732161
861 11 -0.094223306
861 12 0.50507075
861 13 0.51991385
861 14 0.917163
861 15 0.45195848
862 0 0.69122934
862 1 0.5415927
862 2 -0.06993665
862 3 1.5110612
862 4 0.4507041
862 5 0.54041517
862 6 0.6921919
862 7 0.34663138
862 8 1.048739
862 9 0.18717577
862 10 0.6661435
862 11 -0.08248025
862 12 0.5575461
862 13 0.5920396
862 14 1.1051146
862 15 0.40997845
863 0 0.28214732
863 1 0.40091985
863 2 -0.07213591
863 3 1.9010428
863 4 0.31299794
863 5 0.24014261
